,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM2.5 particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7
111,05-01-2004,16:00,0.3,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,74.0,R,ugm-3,128.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
112,05-01-2004,17:00,0.5,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,78.0,R,ugm-3,138.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
113,05-01-2004,18:00,0.5,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,74.0,R,ugm-3,126.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
114,05-01-2004,19:00,0.5,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,73.0,R,ugm-3,122.0,R,ugm-3,2.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
115,05-01-2004,20:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,65.0,R,ugm-3,92.0,R,ugm-3,4.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
116,05-01-2004,21:00,0.2,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,57.0,R,ugm-3,73.0,R,ugm-3,10.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
117,05-01-2004,22:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,50.0,R,ugm-3,59.0,R,ugm-3,16.0,R,ugm-3,7.0,R,ugm-3 (TEOM),5.0,R,ugm-3
118,05-01-2004,23:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,48.0,R,ugm-3,55.0,R,ugm-3,20.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
119,05-01-2004,24:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,42.0,R,ugm-3,46.0,R,ugm-3,26.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
120,06-01-2004,01:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,36.0,R,ugm-3,40.0,R,ugm-3,28.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
121,06-01-2004,02:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,34.0,R,ugm-3,36.0,R,ugm-3,34.0,R,ugm-3,9.0,R,ugm-3 (TEOM),8.0,R,ugm-3
122,06-01-2004,03:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,27.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,9.0,R,ugm-3 (TEOM),8.0,R,ugm-3
123,06-01-2004,04:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,25.0,R,ugm-3,27.0,R,ugm-3,36.0,R,ugm-3,7.0,R,ugm-3 (TEOM),8.0,R,ugm-3
124,06-01-2004,05:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,25.0,R,ugm-3,27.0,R,ugm-3,38.0,R,ugm-3,6.0,R,ugm-3 (TEOM),5.0,R,ugm-3
125,06-01-2004,06:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,27.0,R,ugm-3,29.0,R,ugm-3,38.0,R,ugm-3,5.0,R,ugm-3 (TEOM),5.0,R,ugm-3
126,06-01-2004,07:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,36.0,R,ugm-3,42.0,R,ugm-3,28.0,R,ugm-3,6.0,R,ugm-3 (TEOM),5.0,R,ugm-3
127,06-01-2004,08:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,48.0,R,ugm-3,57.0,R,ugm-3,20.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
128,06-01-2004,09:00,0.2,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,55.0,R,ugm-3,73.0,R,ugm-3,14.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
129,06-01-2004,10:00,0.2,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,73.0,R,ugm-3,113.0,R,ugm-3,10.0,R,ugm-3,7.0,R,ugm-3 (TEOM),8.0,R,ugm-3
130,06-01-2004,11:00,0.3,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,71.0,R,ugm-3,111.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
131,06-01-2004,12:00,0.2,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,71.0,R,ugm-3,105.0,R,ugm-3,20.0,R,ugm-3,6.0,R,ugm-3 (TEOM),8.0,R,ugm-3
132,06-01-2004,13:00,0.2,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,69.0,R,ugm-3,111.0,R,ugm-3,28.0,R,ugm-3,6.0,R,ugm-3 (TEOM),11.0,R,ugm-3
133,06-01-2004,14:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,71.0,R,ugm-3,115.0,R,ugm-3,26.0,R,ugm-3,9.0,R,ugm-3 (TEOM),13.0,R,ugm-3
134,06-01-2004,15:00,0.2,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,74.0,R,ugm-3,109.0,R,ugm-3,22.0,R,ugm-3,10.0,R,ugm-3 (TEOM),8.0,R,ugm-3
135,06-01-2004,16:00,0.3,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,88.0,R,ugm-3,136.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3 (TEOM),8.0,R,ugm-3
136,06-01-2004,17:00,0.3,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,88.0,R,ugm-3,132.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3 (TEOM),8.0,R,ugm-3
137,06-01-2004,18:00,0.5,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,92.0,R,ugm-3,153.0,R,ugm-3,2.0,R,ugm-3,12.0,R,ugm-3 (TEOM),8.0,R,ugm-3
138,06-01-2004,19:00,0.5,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,86.0,R,ugm-3,134.0,R,ugm-3,2.0,R,ugm-3,12.0,R,ugm-3 (TEOM),8.0,R,ugm-3
139,06-01-2004,20:00,0.5,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,82.0,R,ugm-3,122.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3 (TEOM),8.0,R,ugm-3
140,06-01-2004,21:00,0.5,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,78.0,R,ugm-3,107.0,R,ugm-3,4.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
141,06-01-2004,22:00,0.3,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,76.0,R,ugm-3,99.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
142,06-01-2004,23:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,73.0,R,ugm-3,101.0,R,ugm-3,2.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
143,06-01-2004,24:00,0.5,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,73.0,R,ugm-3,126.0,R,ugm-3,0.0,R,ugm-3,15.0,R,ugm-3 (TEOM),8.0,R,ugm-3
144,07-01-2004,01:00,0.3,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,71.0,R,ugm-3,109.0,R,ugm-3,0.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
145,07-01-2004,02:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,48.0,R,ugm-3,50.0,R,ugm-3,26.0,R,ugm-3,10.0,R,ugm-3 (TEOM),8.0,R,ugm-3
146,07-01-2004,03:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,53.0,R,ugm-3,61.0,R,ugm-3,14.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
147,07-01-2004,04:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,57.0,R,ugm-3,67.0,R,ugm-3,12.0,R,ugm-3,7.0,R,ugm-3 (TEOM),5.0,R,ugm-3
148,07-01-2004,05:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,53.0,R,ugm-3,61.0,R,ugm-3,14.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
149,07-01-2004,06:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,50.0,R,ugm-3,59.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
150,07-01-2004,07:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,59.0,R,ugm-3,78.0,R,ugm-3,8.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
151,07-01-2004,08:00,0.1,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,65.0,R,ugm-3,94.0,R,ugm-3,6.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
152,07-01-2004,09:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,67.0,R,ugm-3,97.0,R,ugm-3,6.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
153,07-01-2004,10:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,61.0,R,ugm-3,88.0,R,ugm-3,14.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
154,07-01-2004,11:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,52.0,R,ugm-3,71.0,R,ugm-3,30.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
155,07-01-2004,12:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,42.0,R,ugm-3,57.0,R,ugm-3,38.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
156,07-01-2004,13:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,48.0,R,ugm-3,65.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
157,07-01-2004,14:00,,,,17.0,R,ugm-3 (GRAV EQ),,,,,,,,,,,,,7.0,R,ugm-3 (TEOM),,,
158,07-01-2004,15:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,44.0,R,ugm-3,55.0,R,ugm-3,40.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
159,07-01-2004,16:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,52.0,R,ugm-3,65.0,R,ugm-3,30.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
160,07-01-2004,17:00,0.2,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,65.0,R,ugm-3,84.0,R,ugm-3,20.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
161,07-01-2004,18:00,0.3,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,65.0,R,ugm-3,82.0,R,ugm-3,16.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
162,07-01-2004,19:00,0.3,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,65.0,R,ugm-3,86.0,R,ugm-3,16.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
163,07-01-2004,20:00,0.2,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,65.0,R,ugm-3,88.0,R,ugm-3,14.0,R,ugm-3,10.0,R,ugm-3 (TEOM),8.0,R,ugm-3
164,07-01-2004,21:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,55.0,R,ugm-3,71.0,R,ugm-3,20.0,R,ugm-3,12.0,R,ugm-3 (TEOM),8.0,R,ugm-3
165,07-01-2004,22:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,48.0,R,ugm-3,59.0,R,ugm-3,22.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
166,07-01-2004,23:00,0.2,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,46.0,R,ugm-3,59.0,R,ugm-3,20.0,R,ugm-3,19.0,R,ugm-3 (TEOM),5.0,R,ugm-3
167,07-01-2004,24:00,0.2,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,40.0,R,ugm-3,52.0,R,ugm-3,20.0,R,ugm-3,16.0,R,ugm-3 (TEOM),5.0,R,ugm-3
168,08-01-2004,01:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,36.0,R,ugm-3,42.0,R,ugm-3,24.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
169,08-01-2004,02:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,36.0,R,ugm-3,40.0,R,ugm-3,32.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
170,08-01-2004,03:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,31.0,R,ugm-3,32.0,R,ugm-3,32.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
171,08-01-2004,04:00,0.1,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,15.0,R,ugm-3 (TEOM),5.0,R,ugm-3
172,08-01-2004,05:00,0.1,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,29.0,R,ugm-3,32.0,R,ugm-3,34.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
173,08-01-2004,06:00,0.1,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,34.0,R,ugm-3,40.0,R,ugm-3,32.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
174,08-01-2004,07:00,0.1,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,38.0,R,ugm-3,50.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
175,08-01-2004,08:00,0.2,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,55.0,R,ugm-3,76.0,R,ugm-3,18.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
176,08-01-2004,09:00,0.2,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,55.0,R,ugm-3,76.0,R,ugm-3,22.0,R,ugm-3,4.0,R,ugm-3 (TEOM),5.0,R,ugm-3
177,08-01-2004,10:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,46.0,R,ugm-3,59.0,R,ugm-3,32.0,R,ugm-3,5.0,R,ugm-3 (TEOM),5.0,R,ugm-3
178,08-01-2004,11:00,,,,,,,,,,,,,,,,,,,,,,,,
179,08-01-2004,12:00,,,,,,,,,,,,,,,,,,,,,,,,
180,08-01-2004,13:00,,,,,,,,,,,,,,,,,,,,,,,,
181,08-01-2004,14:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,59.0,R,ugm-3,73.0,R,ugm-3,38.0,R,ugm-3,,,,5.0,R,ugm-3
182,08-01-2004,15:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,59.0,R,ugm-3,71.0,R,ugm-3,38.0,R,ugm-3,-2.0,R,ugm-3 (TEOM),5.0,R,ugm-3
183,08-01-2004,16:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,63.0,R,ugm-3,74.0,R,ugm-3,34.0,R,ugm-3,1.0,R,ugm-3 (TEOM),5.0,R,ugm-3
184,08-01-2004,17:00,0.2,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,69.0,R,ugm-3,82.0,R,ugm-3,26.0,R,ugm-3,4.0,R,ugm-3 (TEOM),5.0,R,ugm-3
185,08-01-2004,18:00,0.2,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,69.0,R,ugm-3,84.0,R,ugm-3,30.0,R,ugm-3,3.0,R,ugm-3 (TEOM),5.0,R,ugm-3
186,08-01-2004,19:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,82.0,R,ugm-3,101.0,R,ugm-3,14.0,R,ugm-3,4.0,R,ugm-3 (TEOM),5.0,R,ugm-3
187,08-01-2004,20:00,0.3,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,80.0,R,ugm-3,101.0,R,ugm-3,12.0,R,ugm-3,6.0,R,ugm-3 (TEOM),5.0,R,ugm-3
188,08-01-2004,21:00,0.2,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,65.0,R,ugm-3,74.0,R,ugm-3,24.0,R,ugm-3,6.0,R,ugm-3 (TEOM),5.0,R,ugm-3
189,08-01-2004,22:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,57.0,R,ugm-3,65.0,R,ugm-3,32.0,R,ugm-3,6.0,R,ugm-3 (TEOM),5.0,R,ugm-3
190,08-01-2004,23:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,55.0,R,ugm-3,63.0,R,ugm-3,32.0,R,ugm-3,6.0,R,ugm-3 (TEOM),5.0,R,ugm-3
191,08-01-2004,24:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,55.0,R,ugm-3,61.0,R,ugm-3,30.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
192,09-01-2004,01:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,50.0,R,ugm-3,57.0,R,ugm-3,32.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
193,09-01-2004,02:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,40.0,R,ugm-3,44.0,R,ugm-3,44.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
194,09-01-2004,03:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,32.0,R,ugm-3,36.0,R,ugm-3,48.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
195,09-01-2004,04:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,50.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
196,09-01-2004,05:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,48.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
197,09-01-2004,06:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,36.0,R,ugm-3,40.0,R,ugm-3,46.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
198,09-01-2004,07:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,52.0,R,ugm-3,61.0,R,ugm-3,30.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
199,09-01-2004,08:00,0.1,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,73.0,R,ugm-3,94.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
200,09-01-2004,09:00,0.2,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,84.0,R,ugm-3,120.0,R,ugm-3,8.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
201,09-01-2004,10:00,0.3,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,80.0,R,ugm-3,117.0,R,ugm-3,12.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
202,09-01-2004,11:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,73.0,R,ugm-3,103.0,R,ugm-3,20.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
203,09-01-2004,12:00,0.1,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,67.0,R,ugm-3,103.0,R,ugm-3,32.0,R,ugm-3,8.0,R,ugm-3 (TEOM),8.0,R,ugm-3
204,09-01-2004,13:00,0.1,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,78.0,R,ugm-3,134.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3 (TEOM),16.0,R,ugm-3
205,09-01-2004,14:00,0.1,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,80.0,R,ugm-3,132.0,R,ugm-3,24.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
206,09-01-2004,15:00,0.2,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,84.0,R,ugm-3,139.0,R,ugm-3,20.0,R,ugm-3,11.0,R,ugm-3 (TEOM),16.0,R,ugm-3
207,09-01-2004,16:00,0.2,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),45.0,R,ugm-3,94.0,R,ugm-3,162.0,R,ugm-3,12.0,R,ugm-3,11.0,R,ugm-3 (TEOM),21.0,R,ugm-3
208,09-01-2004,17:00,0.3,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),58.0,R,ugm-3,103.0,R,ugm-3,191.0,R,ugm-3,4.0,R,ugm-3,14.0,R,ugm-3 (TEOM),21.0,R,ugm-3
209,09-01-2004,18:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),65.0,R,ugm-3,105.0,R,ugm-3,204.0,R,ugm-3,2.0,R,ugm-3,10.0,R,ugm-3 (TEOM),13.0,R,ugm-3
210,09-01-2004,19:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,90.0,R,ugm-3,151.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3 (TEOM),13.0,R,ugm-3
211,09-01-2004,20:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,90.0,R,ugm-3,153.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
212,09-01-2004,21:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,88.0,R,ugm-3,145.0,R,ugm-3,2.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
213,09-01-2004,22:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,80.0,R,ugm-3,124.0,R,ugm-3,2.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
214,09-01-2004,23:00,0.5,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,78.0,R,ugm-3,130.0,R,ugm-3,0.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
215,09-01-2004,24:00,0.5,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,76.0,R,ugm-3,126.0,R,ugm-3,0.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
216,10-01-2004,01:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,67.0,R,ugm-3,109.0,R,ugm-3,2.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
217,10-01-2004,02:00,0.1,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,63.0,R,ugm-3,78.0,R,ugm-3,10.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
218,10-01-2004,03:00,0.1,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,57.0,R,ugm-3,76.0,R,ugm-3,8.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
219,10-01-2004,04:00,0.1,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,59.0,R,ugm-3,78.0,R,ugm-3,6.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
220,10-01-2004,05:00,0.1,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,65.0,R,ugm-3,84.0,R,ugm-3,6.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
221,10-01-2004,06:00,0.1,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,63.0,R,ugm-3,84.0,R,ugm-3,6.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
222,10-01-2004,07:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,71.0,R,ugm-3,117.0,R,ugm-3,2.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
223,10-01-2004,08:00,0.2,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,74.0,R,ugm-3,136.0,R,ugm-3,0.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
224,10-01-2004,09:00,0.2,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,73.0,R,ugm-3,120.0,R,ugm-3,6.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
