,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,Sulphur dioxide,status.6,unit.6
4393,03-07-1995,02:00,0.3,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,46.0,R,ugm-3,48.0,R,ugm-3,30.0,R,ugm-3,5.0,R,ugm-3
4394,03-07-1995,03:00,0.3,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3
4395,03-07-1995,04:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,30.0,R,ugm-3,8.0,R,ugm-3
4396,03-07-1995,05:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,48.0,R,ugm-3,57.0,R,ugm-3,20.0,R,ugm-3,8.0,R,ugm-3
4397,03-07-1995,06:00,0.5,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,57.0,R,ugm-3,80.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3
4398,03-07-1995,07:00,0.7,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),65.0,R,ugm-3,74.0,R,ugm-3,174.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
4399,03-07-1995,08:00,0.8,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,78.0,R,ugm-3,132.0,R,ugm-3,14.0,R,ugm-3,11.0,R,ugm-3
4400,03-07-1995,09:00,0.8,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,96.0,R,ugm-3,162.0,R,ugm-3,14.0,R,ugm-3,16.0,R,ugm-3
4401,03-07-1995,10:00,0.8,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,97.0,R,ugm-3,164.0,R,ugm-3,12.0,R,ugm-3,13.0,R,ugm-3
4402,03-07-1995,11:00,0.7,R,mgm-3,130.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,74.0,R,ugm-3,122.0,R,ugm-3,28.0,R,ugm-3,13.0,R,ugm-3
4403,03-07-1995,12:00,0.6,R,mgm-3,104.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,82.0,R,ugm-3,143.0,R,ugm-3,32.0,R,ugm-3,11.0,R,ugm-3
4404,03-07-1995,13:00,0.5,R,mgm-3,70.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,76.0,R,ugm-3,122.0,R,ugm-3,38.0,R,ugm-3,13.0,R,ugm-3
4405,03-07-1995,14:00,0.5,R,mgm-3,51.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,86.0,R,ugm-3,128.0,R,ugm-3,40.0,R,ugm-3,13.0,R,ugm-3
4406,03-07-1995,15:00,0.6,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,96.0,R,ugm-3,139.0,R,ugm-3,32.0,R,ugm-3,13.0,R,ugm-3
4407,03-07-1995,16:00,0.7,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,97.0,R,ugm-3,141.0,R,ugm-3,26.0,R,ugm-3,13.0,R,ugm-3
4408,03-07-1995,17:00,0.7,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,97.0,R,ugm-3,143.0,R,ugm-3,24.0,R,ugm-3,11.0,R,ugm-3
4409,03-07-1995,18:00,0.7,R,mgm-3,51.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,84.0,R,ugm-3,124.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3
4410,03-07-1995,19:00,0.7,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,94.0,R,ugm-3,160.0,R,ugm-3,12.0,R,ugm-3,11.0,R,ugm-3
4411,03-07-1995,20:00,0.6,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,76.0,R,ugm-3,128.0,R,ugm-3,14.0,R,ugm-3,11.0,R,ugm-3
4412,03-07-1995,21:00,0.6,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,76.0,R,ugm-3,122.0,R,ugm-3,8.0,R,ugm-3,11.0,R,ugm-3
4413,03-07-1995,22:00,0.7,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),53.0,R,ugm-3,80.0,R,ugm-3,160.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
4414,03-07-1995,23:00,0.6,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,74.0,R,ugm-3,113.0,R,ugm-3,6.0,R,ugm-3,8.0,R,ugm-3
4415,03-07-1995,24:00,0.6,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,73.0,R,ugm-3,101.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3
4416,04-07-1995,01:00,0.6,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,84.0,R,ugm-3,111.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
4417,04-07-1995,02:00,0.3,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,52.0,R,ugm-3,59.0,R,ugm-3,28.0,R,ugm-3,8.0,R,ugm-3
4418,04-07-1995,03:00,0.3,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,44.0,R,ugm-3,52.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3
4419,04-07-1995,04:00,0.6,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,57.0,R,ugm-3,73.0,R,ugm-3,10.0,R,ugm-3,11.0,R,ugm-3
4420,04-07-1995,05:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,59.0,R,ugm-3,76.0,R,ugm-3,12.0,R,ugm-3,11.0,R,ugm-3
4421,04-07-1995,06:00,0.3,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,50.0,R,ugm-3,69.0,R,ugm-3,16.0,R,ugm-3,48.0,R,ugm-3
4422,04-07-1995,07:00,0.5,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,61.0,R,ugm-3,101.0,R,ugm-3,16.0,R,ugm-3,45.0,R,ugm-3
4423,04-07-1995,08:00,0.6,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,59.0,R,ugm-3,101.0,R,ugm-3,20.0,R,ugm-3,27.0,R,ugm-3
4424,04-07-1995,09:00,0.6,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,53.0,R,ugm-3,84.0,R,ugm-3,34.0,R,ugm-3,24.0,R,ugm-3
4425,04-07-1995,10:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,46.0,R,ugm-3,73.0,R,ugm-3,44.0,R,ugm-3,37.0,R,ugm-3
4426,04-07-1995,11:00,0.3,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,46.0,R,ugm-3,67.0,R,ugm-3,50.0,R,ugm-3,21.0,R,ugm-3
4427,04-07-1995,12:00,0.3,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,52.0,R,ugm-3,74.0,R,ugm-3,48.0,R,ugm-3,59.0,R,ugm-3
4428,04-07-1995,13:00,0.3,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,44.0,R,ugm-3,61.0,R,ugm-3,62.0,R,ugm-3,53.0,R,ugm-3
4429,04-07-1995,14:00,0.3,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,48.0,R,ugm-3,63.0,R,ugm-3,66.0,R,ugm-3,40.0,R,ugm-3
4430,04-07-1995,15:00,0.5,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,57.0,R,ugm-3,74.0,R,ugm-3,64.0,R,ugm-3,56.0,R,ugm-3
4431,04-07-1995,16:00,0.6,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,55.0,R,ugm-3,76.0,R,ugm-3,48.0,R,ugm-3,21.0,R,ugm-3
4432,04-07-1995,17:00,0.6,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,52.0,R,ugm-3,73.0,R,ugm-3,44.0,R,ugm-3,21.0,R,ugm-3
4433,04-07-1995,18:00,0.6,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,55.0,R,ugm-3,86.0,R,ugm-3,30.0,R,ugm-3,11.0,R,ugm-3
4434,04-07-1995,19:00,0.6,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,55.0,R,ugm-3,71.0,R,ugm-3,26.0,R,ugm-3,13.0,R,ugm-3
4435,04-07-1995,20:00,0.5,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,50.0,R,ugm-3,73.0,R,ugm-3,26.0,R,ugm-3,13.0,R,ugm-3
4436,04-07-1995,21:00,0.5,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,50.0,R,ugm-3,65.0,R,ugm-3,20.0,R,ugm-3,8.0,R,ugm-3
4437,04-07-1995,22:00,0.5,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,44.0,R,ugm-3,53.0,R,ugm-3,22.0,R,ugm-3,5.0,R,ugm-3
4438,04-07-1995,23:00,0.3,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,44.0,R,ugm-3,52.0,R,ugm-3,18.0,R,ugm-3,5.0,R,ugm-3
4439,04-07-1995,24:00,0.3,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,52.0,R,ugm-3,59.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3
4440,05-07-1995,01:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,53.0,R,ugm-3,71.0,R,ugm-3,8.0,R,ugm-3,11.0,R,ugm-3
4441,05-07-1995,02:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,50.0,R,ugm-3,59.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3
4442,05-07-1995,03:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,44.0,R,ugm-3,50.0,R,ugm-3,20.0,R,ugm-3,16.0,R,ugm-3
4443,05-07-1995,04:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,36.0,R,ugm-3,40.0,R,ugm-3,28.0,R,ugm-3,24.0,R,ugm-3
4444,05-07-1995,05:00,0.2,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,46.0,R,ugm-3,55.0,R,ugm-3,26.0,R,ugm-3,43.0,R,ugm-3
4445,05-07-1995,06:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,48.0,R,ugm-3,57.0,R,ugm-3,24.0,R,ugm-3,61.0,R,ugm-3
4446,05-07-1995,07:00,0.5,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,59.0,R,ugm-3,92.0,R,ugm-3,18.0,R,ugm-3,45.0,R,ugm-3
4447,05-07-1995,08:00,0.5,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,63.0,R,ugm-3,99.0,R,ugm-3,18.0,R,ugm-3,32.0,R,ugm-3
4448,05-07-1995,09:00,0.7,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,73.0,R,ugm-3,113.0,R,ugm-3,16.0,R,ugm-3,24.0,R,ugm-3
4449,05-07-1995,10:00,0.6,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,61.0,R,ugm-3,97.0,R,ugm-3,28.0,R,ugm-3,32.0,R,ugm-3
4450,05-07-1995,11:00,0.6,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),,,,,,,,,,,,,,,
4451,05-07-1995,12:00,,,,33.0,R,ugm-3 (GRAV EQ),,,,,,,,,,,,,,,
4452,05-07-1995,13:00,0.7,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,53.0,R,ugm-3,73.0,R,ugm-3,34.0,R,ugm-3,32.0,R,ugm-3
4453,05-07-1995,14:00,0.6,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,65.0,R,ugm-3,96.0,R,ugm-3,28.0,R,ugm-3,24.0,R,ugm-3
4454,05-07-1995,15:00,0.6,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,61.0,R,ugm-3,96.0,R,ugm-3,36.0,R,ugm-3,11.0,R,ugm-3
4455,05-07-1995,16:00,0.6,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,67.0,R,ugm-3,92.0,R,ugm-3,42.0,R,ugm-3,11.0,R,ugm-3
4456,05-07-1995,17:00,0.6,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,59.0,R,ugm-3,84.0,R,ugm-3,50.0,R,ugm-3,13.0,R,ugm-3
4457,05-07-1995,18:00,0.7,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,74.0,R,ugm-3,96.0,R,ugm-3,38.0,R,ugm-3,11.0,R,ugm-3
4458,05-07-1995,19:00,0.7,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,82.0,R,ugm-3,103.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3
4459,05-07-1995,20:00,0.6,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,65.0,R,ugm-3,78.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3
4460,05-07-1995,21:00,0.7,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,71.0,R,ugm-3,105.0,R,ugm-3,22.0,R,ugm-3,13.0,R,ugm-3
4461,05-07-1995,22:00,0.5,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,59.0,R,ugm-3,69.0,R,ugm-3,24.0,R,ugm-3,13.0,R,ugm-3
4462,05-07-1995,23:00,0.5,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,55.0,R,ugm-3,67.0,R,ugm-3,20.0,R,ugm-3,11.0,R,ugm-3
4463,05-07-1995,24:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,52.0,R,ugm-3,63.0,R,ugm-3,22.0,R,ugm-3,8.0,R,ugm-3
4464,06-07-1995,01:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,40.0,R,ugm-3,48.0,R,ugm-3,30.0,R,ugm-3,8.0,R,ugm-3
4465,06-07-1995,02:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,40.0,R,ugm-3,48.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3
4466,06-07-1995,03:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,42.0,R,ugm-3,52.0,R,ugm-3,30.0,R,ugm-3,13.0,R,ugm-3
4467,06-07-1995,04:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,32.0,R,ugm-3,42.0,R,ugm-3,30.0,R,ugm-3,11.0,R,ugm-3
4468,06-07-1995,05:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,34.0,R,ugm-3,44.0,R,ugm-3,26.0,R,ugm-3,11.0,R,ugm-3
4469,06-07-1995,06:00,0.3,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,44.0,R,ugm-3,74.0,R,ugm-3,18.0,R,ugm-3,11.0,R,ugm-3
4470,06-07-1995,07:00,0.5,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,52.0,R,ugm-3,105.0,R,ugm-3,12.0,R,ugm-3,13.0,R,ugm-3
4471,06-07-1995,08:00,0.6,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,57.0,R,ugm-3,99.0,R,ugm-3,18.0,R,ugm-3,13.0,R,ugm-3
4472,06-07-1995,09:00,0.5,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,57.0,R,ugm-3,97.0,R,ugm-3,22.0,R,ugm-3,13.0,R,ugm-3
4473,06-07-1995,10:00,0.6,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,59.0,R,ugm-3,111.0,R,ugm-3,18.0,R,ugm-3,13.0,R,ugm-3
4474,06-07-1995,11:00,0.6,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,55.0,R,ugm-3,99.0,R,ugm-3,20.0,R,ugm-3,19.0,R,ugm-3
4475,06-07-1995,12:00,0.5,R,mgm-3,59.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,53.0,R,ugm-3,92.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3
4476,06-07-1995,13:00,0.5,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,53.0,R,ugm-3,82.0,R,ugm-3,38.0,R,ugm-3,11.0,R,ugm-3
4477,06-07-1995,14:00,0.5,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,50.0,R,ugm-3,73.0,R,ugm-3,46.0,R,ugm-3,11.0,R,ugm-3
4478,06-07-1995,15:00,0.5,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,57.0,R,ugm-3,80.0,R,ugm-3,44.0,R,ugm-3,16.0,R,ugm-3
4479,06-07-1995,16:00,0.5,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,57.0,R,ugm-3,76.0,R,ugm-3,36.0,R,ugm-3,27.0,R,ugm-3
