,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,PM<sub>2.5</sub> particulate matter (Hourly measured),status.3,unit.3
6853,6853,12-10-2020,14:00,4.17955,R,ugm-3,26.68005,R,ugm-3,33.0886,R,ugm-3,9.0,R,ugm-3 (BAM)
6854,6854,12-10-2020,15:00,8.46359,R,ugm-3,40.55627,R,ugm-3,53.53359,R,ugm-3,6.0,R,ugm-3 (BAM)
6855,6855,12-10-2020,16:00,6.37381,R,ugm-3,39.51014,R,ugm-3,49.28318,R,ugm-3,8.0,R,ugm-3 (BAM)
6856,6856,12-10-2020,17:00,1.42801,R,ugm-3,25.73396,R,ugm-3,27.92355,R,ugm-3,7.0,R,ugm-3 (BAM)
6857,6857,12-10-2020,18:00,3.79642,R,ugm-3,43.7849,R,ugm-3,49.606,R,ugm-3,6.0,R,ugm-3 (BAM)
6858,6858,12-10-2020,19:00,2.85603,R,ugm-3,45.92625,R,ugm-3,50.30543,R,ugm-3,6.0,R,ugm-3 (BAM)
6859,6859,12-10-2020,20:00,1.98529,R,ugm-3,37.5769,R,ugm-3,40.62096,R,ugm-3,9.0,R,ugm-3 (BAM)
6860,6860,12-10-2020,21:00,0.73142,R,ugm-3,23.5739,R,ugm-3,24.69539,R,ugm-3,7.0,R,ugm-3 (BAM)
6861,6861,12-10-2020,22:00,0.90557,R,ugm-3,23.41448,R,ugm-3,24.803,R,ugm-3,3.0,R,ugm-3 (BAM)
6862,6862,12-10-2020,23:00,1.35835,R,ugm-3,25.57176,R,ugm-3,27.65454,R,ugm-3,1.0,R,ugm-3 (BAM)
6863,6863,12-10-2020,24:00,3.62228,R,ugm-3,33.3452,R,ugm-3,38.89928,R,ugm-3,5.0,R,ugm-3 (BAM)
6864,6864,13-10-2020,01:00,0.41826,R,ugm-3,25.9253,R,ugm-3,26.56662,R,ugm-3,6.0,R,ugm-3 (BAM)
6865,6865,13-10-2020,02:00,0.23237,R,ugm-3,18.88656,R,ugm-3,19.24285,R,ugm-3,12.0,R,ugm-3 (BAM)
6866,6866,13-10-2020,03:00,0.41826,R,ugm-3,17.23729,R,ugm-3,17.87861,R,ugm-3,8.0,R,ugm-3 (BAM)
6867,6867,13-10-2020,04:00,0.6971,R,ugm-3,18.64069,R,ugm-3,19.70956,R,ugm-3,5.0,R,ugm-3 (BAM)
6868,6868,13-10-2020,05:00,2.16101,R,ugm-3,20.97342,R,ugm-3,24.28691,R,ugm-3,3.0,R,ugm-3 (BAM)
6869,6869,13-10-2020,06:00,5.12368,R,ugm-3,30.27049,R,ugm-3,38.12668,R,ugm-3,4.0,R,ugm-3 (BAM)
6870,6870,13-10-2020,07:00,11.43242,R,ugm-3,38.42199,R,ugm-3,55.95145,R,ugm-3,6.0,R,ugm-3 (BAM)
6871,6871,13-10-2020,08:00,16.69551,R,ugm-3,40.2068,R,ugm-3,65.80623,R,ugm-3,8.0,R,ugm-3 (BAM)
6872,6872,13-10-2020,09:00,19.1005,R,ugm-3,37.81163,R,ugm-3,67.09866,R,ugm-3,8.0,R,ugm-3 (BAM)
6873,6873,13-10-2020,10:00,20.04159,R,ugm-3,33.51454,R,ugm-3,64.24454,R,ugm-3,8.0,R,ugm-3 (BAM)
6874,6874,13-10-2020,11:00,16.52124,R,ugm-3,32.18092,R,ugm-3,57.51313,R,ugm-3,13.0,R,ugm-3 (BAM)
6875,6875,13-10-2020,12:00,14.67393,R,ugm-3,31.67465,R,ugm-3,54.17436,R,ugm-3,11.0,R,ugm-3 (BAM)
6876,6876,13-10-2020,13:00,12.51292,R,ugm-3,29.11836,R,ugm-3,48.30457,R,ugm-3,11.0,R,ugm-3 (BAM)
6877,6877,13-10-2020,14:00,13.10546,R,ugm-3,33.27184,R,ugm-3,53.36659,R,ugm-3,10.0,R,ugm-3 (BAM)
6878,6878,13-10-2020,15:00,17.60174,R,ugm-3,41.99449,R,ugm-3,68.98345,R,ugm-3,11.0,R,ugm-3 (BAM)
6879,6879,13-10-2020,16:00,18.43826,R,ugm-3,44.26603,R,ugm-3,72.53763,R,ugm-3,8.0,R,ugm-3 (BAM)
6880,6880,13-10-2020,17:00,19.69304,R,ugm-3,51.55063,R,ugm-3,81.7462,R,ugm-3,9.0,R,ugm-3 (BAM)
6881,6881,13-10-2020,18:00,16.86979,R,ugm-3,48.55578,R,ugm-3,74.42243,R,ugm-3,8.0,R,ugm-3 (BAM)
6882,6882,13-10-2020,19:00,14.29052,R,ugm-3,39.4786,R,ugm-3,61.39042,R,ugm-3,10.0,R,ugm-3 (BAM)
6883,6883,13-10-2020,20:00,8.26062,R,ugm-3,35.26151,R,ugm-3,47.92761,R,ugm-3,12.0,R,ugm-3 (BAM)
6884,6884,13-10-2020,21:00,3.34607,R,ugm-3,27.07247,R,ugm-3,32.20305,R,ugm-3,9.0,R,ugm-3 (BAM)
6885,6885,13-10-2020,22:00,2.75354,R,ugm-3,26.95784,R,ugm-3,31.17987,R,ugm-3,6.0,R,ugm-3 (BAM)
6886,6886,13-10-2020,23:00,2.23072,R,ugm-3,25.39004,R,ugm-3,28.81042,R,ugm-3,7.0,R,ugm-3 (BAM)
6887,6887,13-10-2020,24:00,0.80166,R,ugm-3,19.44968,R,ugm-3,20.67888,R,ugm-3,6.0,R,ugm-3 (BAM)
6888,6888,14-10-2020,01:00,1.02316,R,ugm-3,17.26022,R,ugm-3,18.82903,R,ugm-3,7.0,R,ugm-3 (BAM)
6889,6889,14-10-2020,02:00,0.60459,R,ugm-3,15.17108,R,ugm-3,16.0981,R,ugm-3,7.0,R,ugm-3 (BAM)
6890,6890,14-10-2020,03:00,0.90689,R,ugm-3,16.23473,R,ugm-3,17.62527,R,ugm-3,11.0,R,ugm-3 (BAM)
6891,6891,14-10-2020,04:00,2.26722,R,ugm-3,21.3715,R,ugm-3,24.84785,R,ugm-3,9.0,R,ugm-3 (BAM)
6892,6892,14-10-2020,05:00,3.03459,R,ugm-3,27.25578,R,ugm-3,31.90874,R,ugm-3,13.0,R,ugm-3 (BAM)
6893,6893,14-10-2020,06:00,4.88324,R,ugm-3,33.63809,R,ugm-3,41.12562,R,ugm-3,11.0,R,ugm-3 (BAM)
6894,6894,14-10-2020,07:00,14.89388,R,ugm-3,44.32231,R,ugm-3,67.15927,R,ugm-3,15.0,R,ugm-3 (BAM)
6895,6895,14-10-2020,08:00,37.87999,R,ugm-3,52.41296,R,ugm-3,110.49479,R,ugm-3,15.0,R,ugm-3 (BAM)
6896,6896,14-10-2020,09:00,29.15992,R,ugm-3,46.11008,R,ugm-3,90.82133,R,ugm-3,12.0,R,ugm-3 (BAM)
6897,6897,14-10-2020,10:00,15.17292,R,ugm-3,33.86907,R,ugm-3,57.13389,R,ugm-3,10.0,R,ugm-3 (BAM)
6898,6898,14-10-2020,11:00,12.41738,R,ugm-3,31.73399,R,ugm-3,50.7737,R,ugm-3,8.0,R,ugm-3 (BAM)
6899,6899,14-10-2020,12:00,8.05735,R,ugm-3,26.5613,R,ugm-3,38.91573,R,ugm-3,6.0,R,ugm-3 (BAM)
6900,6900,14-10-2020,13:00,7.46438,R,ugm-3,23.80531,R,ugm-3,35.25053,R,ugm-3,10.0,R,ugm-3 (BAM)
6901,6901,14-10-2020,14:00,6.17381,R,ugm-3,24.16716,R,ugm-3,33.63354,R,ugm-3,7.0,R,ugm-3 (BAM)
6902,6902,14-10-2020,15:00,6.10405,R,ugm-3,27.23862,R,ugm-3,36.59803,R,ugm-3,5.0,R,ugm-3 (BAM)
6903,6903,14-10-2020,16:00,4.953,R,ugm-3,29.27304,R,ugm-3,36.86753,R,ugm-3,4.0,R,ugm-3 (BAM)
6904,6904,14-10-2020,17:00,3.59267,R,ugm-3,29.47235,R,ugm-3,34.98104,R,ugm-3,6.0,R,ugm-3 (BAM)
6905,6905,14-10-2020,18:00,5.47621,R,ugm-3,35.42389,R,ugm-3,43.82062,R,ugm-3,6.0,R,ugm-3 (BAM)
6906,6906,14-10-2020,19:00,8.65031,R,ugm-3,47.05036,R,ugm-3,60.31399,R,ugm-3,9.0,R,ugm-3 (BAM)
6907,6907,14-10-2020,20:00,6.83654,R,ugm-3,42.71666,R,ugm-3,53.1992,R,ugm-3,9.0,R,ugm-3 (BAM)
6908,6908,14-10-2020,21:00,3.97635,R,ugm-3,32.81874,R,ugm-3,38.91573,R,ugm-3,6.0,R,ugm-3 (BAM)
6909,6909,14-10-2020,22:00,3.24387,R,ugm-3,28.12068,R,ugm-3,33.09454,R,ugm-3,7.0,R,ugm-3 (BAM)
6910,6910,14-10-2020,23:00,1.39521,R,ugm-3,20.71426,R,ugm-3,22.85356,R,ugm-3,5.0,R,ugm-3 (BAM)
6911,6911,14-10-2020,24:00,0.83713,R,ugm-3,15.91049,R,ugm-3,17.19407,R,ugm-3,5.0,R,ugm-3 (BAM)
6912,6912,15-10-2020,01:00,0.74465,R,ugm-3,14.82699,R,ugm-3,15.96877,R,ugm-3,5.0,R,ugm-3 (BAM)
6913,6913,15-10-2020,02:00,0.65157,R,ugm-3,12.45211,R,ugm-3,13.45117,R,ugm-3,4.0,R,ugm-3 (BAM)
6914,6914,15-10-2020,03:00,0.5934,R,ugm-3,13.92599,R,ugm-3,14.83585,R,ugm-3,4.0,R,ugm-3 (BAM)
6915,6915,15-10-2020,04:00,0.83774,R,ugm-3,15.22375,R,ugm-3,16.50826,R,ugm-3,4.0,R,ugm-3 (BAM)
6916,6916,15-10-2020,05:00,1.11698,R,ugm-3,17.87065,R,ugm-3,19.58332,R,ugm-3,3.0,R,ugm-3 (BAM)
6917,6917,15-10-2020,06:00,3.28113,R,ugm-3,27.66182,R,ugm-3,32.69282,R,ugm-3,4.0,R,ugm-3 (BAM)
6918,6918,15-10-2020,07:00,5.82924,R,ugm-3,36.27084,R,ugm-3,45.20888,R,ugm-3,6.0,R,ugm-3 (BAM)
6919,6919,15-10-2020,08:00,12.18207,R,ugm-3,40.50265,R,ugm-3,59.18156,R,ugm-3,5.0,R,ugm-3 (BAM)
6920,6920,15-10-2020,09:00,10.61131,R,ugm-3,32.98457,R,ugm-3,49.25502,R,ugm-3,7.0,R,ugm-3 (BAM)
6921,6921,15-10-2020,10:00,13.57829,R,ugm-3,33.83012,R,ugm-3,54.64988,R,ugm-3,8.0,R,ugm-3 (BAM)
6922,6922,15-10-2020,11:00,10.85565,R,ugm-3,29.04932,R,ugm-3,45.69442,R,ugm-3,8.0,R,ugm-3 (BAM)
6923,6923,15-10-2020,12:00,8.0632,R,ugm-3,25.18479,R,ugm-3,37.54819,R,ugm-3,8.0,R,ugm-3 (BAM)
6924,6924,15-10-2020,13:00,9.00565,R,ugm-3,29.02667,R,ugm-3,42.83515,R,ugm-3,7.0,R,ugm-3 (BAM)
6925,6925,15-10-2020,14:00,7.64433,R,ugm-3,26.79812,R,ugm-3,38.51926,R,ugm-3,9.0,R,ugm-3 (BAM)
6926,6926,15-10-2020,15:00,6.91132,R,ugm-3,30.45764,R,ugm-3,41.05485,R,ugm-3,7.0,R,ugm-3 (BAM)
6927,6927,15-10-2020,16:00,6.73679,R,ugm-3,27.86598,R,ugm-3,38.19557,R,ugm-3,7.0,R,ugm-3 (BAM)
6928,6928,15-10-2020,17:00,6.28301,R,ugm-3,40.10674,R,ugm-3,49.74056,R,ugm-3,7.0,R,ugm-3 (BAM)
6929,6929,15-10-2020,18:00,6.42264,R,ugm-3,40.1624,R,ugm-3,50.01031,R,ugm-3,8.0,R,ugm-3 (BAM)
6930,6930,15-10-2020,19:00,11.06509,R,ugm-3,50.19972,R,ugm-3,67.16594,R,ugm-3,7.0,R,ugm-3 (BAM)
6931,6931,15-10-2020,20:00,7.22547,R,ugm-3,48.31846,R,ugm-3,59.39735,R,ugm-3,10.0,R,ugm-3 (BAM)
6932,6932,15-10-2020,21:00,7.50471,R,ugm-3,42.54938,R,ugm-3,54.05645,R,ugm-3,7.0,R,ugm-3 (BAM)
6933,6933,15-10-2020,22:00,2.96698,R,ugm-3,34.67129,R,ugm-3,39.22059,R,ugm-3,6.0,R,ugm-3 (BAM)
6934,6934,15-10-2020,23:00,1.91981,R,ugm-3,31.36761,R,ugm-3,34.31128,R,ugm-3,6.0,R,ugm-3 (BAM)
6935,6935,15-10-2020,24:00,1.2217,R,ugm-3,24.12996,R,ugm-3,26.0032,R,ugm-3,6.0,R,ugm-3 (BAM)
6936,6936,16-10-2020,01:00,0.65205,R,ugm-3,21.75103,R,ugm-3,22.75082,R,ugm-3,6.0,R,ugm-3 (BAM)
6937,6937,16-10-2020,02:00,0.73355,R,ugm-3,18.47622,R,ugm-3,19.60098,R,ugm-3,6.0,R,ugm-3 (BAM)
6938,6938,16-10-2020,03:00,0.5589,R,ugm-3,17.66408,R,ugm-3,18.52104,R,ugm-3,6.0,R,ugm-3 (BAM)
6939,6939,16-10-2020,04:00,0.76848,R,ugm-3,18.20667,R,ugm-3,19.385,R,ugm-3,4.0,R,ugm-3 (BAM)
6940,6940,16-10-2020,05:00,1.43217,R,ugm-3,20.80684,R,ugm-3,23.00281,R,ugm-3,7.0,R,ugm-3 (BAM)
6941,6941,16-10-2020,06:00,3.52803,R,ugm-3,31.20053,R,ugm-3,36.6101,R,ugm-3,5.0,R,ugm-3 (BAM)
6942,6942,16-10-2020,07:00,6.21772,R,ugm-3,40.84569,R,ugm-3,50.37939,R,ugm-3,6.0,R,ugm-3 (BAM)
6943,6943,16-10-2020,08:00,14.07719,R,ugm-3,48.01767,R,ugm-3,69.60239,R,ugm-3,13.0,R,ugm-3 (BAM)
6944,6944,16-10-2020,09:00,20.81887,R,ugm-3,47.61606,R,ugm-3,79.53787,R,ugm-3,11.0,R,ugm-3 (BAM)
6945,6945,16-10-2020,10:00,16.31277,R,ugm-3,40.59403,R,ugm-3,65.6066,R,ugm-3,10.0,R,ugm-3 (BAM)
6946,6946,16-10-2020,11:00,18.58328,R,ugm-3,43.4303,R,ugm-3,71.92427,R,ugm-3,10.0,R,ugm-3 (BAM)
6947,6947,16-10-2020,12:00,8.80261,R,ugm-3,27.16275,R,ugm-3,40.65989,R,ugm-3,7.0,R,ugm-3 (BAM)
6948,6948,16-10-2020,13:00,7.16085,R,ugm-3,25.1983,R,ugm-3,36.17812,R,ugm-3,5.0,R,ugm-3 (BAM)
6949,6949,16-10-2020,14:00,5.62389,R,ugm-3,26.42101,R,ugm-3,35.04418,R,ugm-3,8.0,R,ugm-3 (BAM)
6950,6950,16-10-2020,15:00,5.23965,R,ugm-3,31.81592,R,ugm-3,39.84993,R,ugm-3,6.0,R,ugm-3 (BAM)
6951,6951,16-10-2020,16:00,4.61089,R,ugm-3,36.88379,R,ugm-3,43.95372,R,ugm-3,4.0,R,ugm-3 (BAM)
6952,6952,16-10-2020,17:00,8.48823,R,ugm-3,43.68196,R,ugm-3,56.69706,R,ugm-3,6.0,R,ugm-3 (BAM)
6953,6953,16-10-2020,18:00,5.76361,R,ugm-3,47.37367,R,ugm-3,56.21108,R,ugm-3,12.0,R,ugm-3 (BAM)
6954,6954,16-10-2020,19:00,6.56703,R,ugm-3,50.19158,R,ugm-3,60.26087,R,ugm-3,14.0,R,ugm-3 (BAM)
6955,6955,16-10-2020,20:00,11.56216,R,ugm-3,62.29546,R,ugm-3,80.02385,R,ugm-3,12.0,R,ugm-3 (BAM)
6956,6956,16-10-2020,21:00,8.03413,R,ugm-3,54.31372,R,ugm-3,66.63254,R,ugm-3,17.0,R,ugm-3 (BAM)
6957,6957,16-10-2020,22:00,2.68969,R,ugm-3,37.50771,R,ugm-3,41.63184,R,ugm-3,8.0,R,ugm-3 (BAM)
6958,6958,16-10-2020,23:00,2.61982,R,ugm-3,30.05522,R,ugm-3,34.07223,R,ugm-3,6.0,R,ugm-3 (BAM)
6959,6959,16-10-2020,24:00,0.76848,R,ugm-3,17.23472,R,ugm-3,18.41305,R,ugm-3,6.0,R,ugm-3 (BAM)
6960,6960,17-10-2020,01:00,0.60591,R,ugm-3,15.42883,R,ugm-3,16.35788,R,ugm-3,6.0,R,ugm-3 (BAM)
6961,6961,17-10-2020,02:00,0.52435,R,ugm-3,13.13985,R,ugm-3,13.94383,R,ugm-3,6.0,R,ugm-3 (BAM)
6962,6962,17-10-2020,03:00,0.38452,R,ugm-3,11.895,R,ugm-3,12.48459,R,ugm-3,7.0,R,ugm-3 (BAM)
6963,6963,17-10-2020,04:00,0.41948,R,ugm-3,13.19255,R,ugm-3,13.83574,R,ugm-3,8.0,R,ugm-3 (BAM)
6964,6964,17-10-2020,05:00,0.76904,R,ugm-3,14.98053,R,ugm-3,16.15971,R,ugm-3,8.0,R,ugm-3 (BAM)
6965,6965,17-10-2020,06:00,3.39077,R,ugm-3,21.01314,R,ugm-3,26.21224,R,ugm-3,10.0,R,ugm-3 (BAM)
6966,6966,17-10-2020,07:00,2.97129,R,ugm-3,25.2774,R,ugm-3,29.83331,R,ugm-3,7.0,R,ugm-3 (BAM)
6967,6967,17-10-2020,08:00,3.6005,R,ugm-3,23.2317,R,ugm-3,28.75239,R,ugm-3,7.0,R,ugm-3 (BAM)
6968,6968,17-10-2020,09:00,7.09614,R,ugm-3,28.89715,R,ugm-3,39.77774,R,ugm-3,8.0,R,ugm-3 (BAM)
6969,6969,17-10-2020,10:00,5.41823,R,ugm-3,24.66013,R,ugm-3,32.96797,R,ugm-3,9.0,R,ugm-3 (BAM)
6970,6970,17-10-2020,11:00,4.68415,R,ugm-3,24.32647,R,ugm-3,31.50873,R,ugm-3,11.0,R,ugm-3 (BAM)
6971,6971,17-10-2020,12:00,6.81649,R,ugm-3,28.5693,R,ugm-3,39.0211,R,ugm-3,10.0,R,ugm-3 (BAM)
6972,6972,17-10-2020,13:00,5.34832,R,ugm-3,24.98351,R,ugm-3,33.18415,R,ugm-3,7.0,R,ugm-3 (BAM)
6973,6973,17-10-2020,14:00,3.98502,R,ugm-3,20.156,R,ugm-3,26.26628,R,ugm-3,5.0,R,ugm-3 (BAM)
6974,6974,17-10-2020,15:00,6.78153,R,ugm-3,27.92031,R,ugm-3,38.31851,R,ugm-3,6.0,R,ugm-3 (BAM)
6975,6975,17-10-2020,16:00,4.12485,R,ugm-3,28.75108,R,ugm-3,35.07576,R,ugm-3,9.0,R,ugm-3 (BAM)
6976,6976,17-10-2020,17:00,3.8452,R,ugm-3,33.07117,R,ugm-3,38.96706,R,ugm-3,10.0,R,ugm-3 (BAM)
6977,6977,17-10-2020,18:00,3.77528,R,ugm-3,36.42112,R,ugm-3,42.20981,R,ugm-3,15.0,R,ugm-3 (BAM)
6978,6978,17-10-2020,19:00,5.31336,R,ugm-3,47.41209,R,ugm-3,55.55913,R,ugm-3,10.0,R,ugm-3 (BAM)
6979,6979,17-10-2020,20:00,3.07616,R,ugm-3,39.92516,R,ugm-3,44.64187,R,ugm-3,11.0,R,ugm-3 (BAM)
6980,6980,17-10-2020,21:00,1.71286,R,ugm-3,39.79964,R,ugm-3,42.42599,R,ugm-3,12.0,R,ugm-3 (BAM)
6981,6981,17-10-2020,22:00,1.18852,R,ugm-3,35.30713,R,ugm-3,37.1295,R,ugm-3,9.0,R,ugm-3 (BAM)
6982,6982,17-10-2020,23:00,2.76155,R,ugm-3,50.51412,R,ugm-3,54.74844,R,ugm-3,7.0,R,ugm-3 (BAM)
6983,6983,17-10-2020,24:00,1.39825,R,ugm-3,40.49822,R,ugm-3,42.64217,R,ugm-3,12.0,R,ugm-3 (BAM)
6984,6984,18-10-2020,01:00,1.11941,R,ugm-3,43.65084,R,ugm-3,45.36725,R,ugm-3,15.0,R,ugm-3 (BAM)
6985,6985,18-10-2020,02:00,0.7696,R,ugm-3,36.41564,R,ugm-3,37.59567,R,ugm-3,16.0,R,ugm-3 (BAM)
6986,6986,18-10-2020,03:00,0.83956,R,ugm-3,36.74112,R,ugm-3,38.02843,R,ugm-3,15.0,R,ugm-3 (BAM)
6987,6987,18-10-2020,04:00,0.73462,R,ugm-3,29.05833,R,ugm-3,30.18473,R,ugm-3,15.0,R,ugm-3 (BAM)
6988,6988,18-10-2020,05:00,0.94451,R,ugm-3,25.43674,R,ugm-3,26.88497,R,ugm-3,14.0,R,ugm-3 (BAM)
6989,6989,18-10-2020,06:00,0.83956,R,ugm-3,26.95002,R,ugm-3,28.23733,R,ugm-3,17.0,R,ugm-3 (BAM)
6990,6990,18-10-2020,07:00,1.81905,R,ugm-3,33.34596,R,ugm-3,36.13512,R,ugm-3,16.0,R,ugm-3 (BAM)
6991,6991,18-10-2020,08:00,10.3196,R,ugm-3,38.37952,R,ugm-3,54.20269,R,ugm-3,16.0,R,ugm-3 (BAM)
6992,6992,18-10-2020,09:00,23.50769,R,ugm-3,35.79287,R,ugm-3,71.83749,R,ugm-3,20.0,R,ugm-3 (BAM)
6993,6993,18-10-2020,10:00,18.43535,R,ugm-3,29.83035,R,ugm-3,58.09749,R,ugm-3,21.0,R,ugm-3 (BAM)
6994,6994,18-10-2020,11:00,15.8467,R,ugm-3,30.12112,R,ugm-3,54.41906,R,ugm-3,17.0,R,ugm-3 (BAM)
6995,6995,18-10-2020,12:00,10.03974,R,ugm-3,32.37138,R,ugm-3,47.76544,R,ugm-3,19.0,R,ugm-3 (BAM)
6996,6996,18-10-2020,13:00,6.6815,R,ugm-3,30.86699,R,ugm-3,41.11182,R,ugm-3,18.0,R,ugm-3 (BAM)
6997,6997,18-10-2020,14:00,3.53315,R,ugm-3,26.93109,R,ugm-3,32.34851,R,ugm-3,11.0,R,ugm-3 (BAM)
6998,6998,18-10-2020,15:00,5.31722,R,ugm-3,34.85217,R,ugm-3,43.00513,R,ugm-3,9.0,R,ugm-3 (BAM)
6999,6999,18-10-2020,16:00,2.20385,R,ugm-3,33.02641,R,ugm-3,36.4056,R,ugm-3,12.0,R,ugm-3 (BAM)
7000,7000,18-10-2020,17:00,2.72857,R,ugm-3,25.40594,R,ugm-3,29.58969,R,ugm-3,8.0,R,ugm-3 (BAM)
7001,7001,18-10-2020,18:00,0.87454,R,ugm-3,31.00756,R,ugm-3,32.34851,R,ugm-3,6.0,R,ugm-3 (BAM)
7002,7002,18-10-2020,19:00,3.84799,R,ugm-3,48.95166,R,ugm-3,54.85182,R,ugm-3,13.0,R,ugm-3 (BAM)
7003,7003,18-10-2020,20:00,2.16887,R,ugm-3,50.01163,R,ugm-3,53.33717,R,ugm-3,14.0,R,ugm-3 (BAM)
7004,7004,18-10-2020,21:00,4.79249,R,ugm-3,58.10596,R,ugm-3,65.45434,R,ugm-3,17.0,R,ugm-3 (BAM)
7005,7005,18-10-2020,22:00,9.13022,R,ugm-3,59.73132,R,ugm-3,73.7308,R,ugm-3,23.0,R,ugm-3 (BAM)
7006,7006,18-10-2020,23:00,5.17729,R,ugm-3,55.62263,R,ugm-3,63.56103,R,ugm-3,20.0,R,ugm-3 (BAM)
7007,7007,18-10-2020,24:00,2.41374,R,ugm-3,50.77215,R,ugm-3,54.47316,R,ugm-3,26.0,R,ugm-3 (BAM)
7008,7008,19-10-2020,01:00,1.86704,R,ugm-3,44.20568,R,ugm-3,47.06844,R,ugm-3,21.0,R,ugm-3 (BAM)
7009,7009,19-10-2020,02:00,0.32673,R,ugm-3,28.51974,R,ugm-3,29.02073,R,ugm-3,21.0,R,ugm-3 (BAM)
7010,7010,19-10-2020,03:00,0.56011,R,ugm-3,28.59504,R,ugm-3,29.45387,R,ugm-3,16.0,R,ugm-3 (BAM)
7011,7011,19-10-2020,04:00,0.45509,R,ugm-3,26.42792,R,ugm-3,27.12572,R,ugm-3,17.0,R,ugm-3 (BAM)
7012,7012,19-10-2020,05:00,1.75035,R,ugm-3,30.18105,R,ugm-3,32.86489,R,ugm-3,19.0,R,ugm-3 (BAM)
7013,7013,19-10-2020,06:00,5.77616,R,ugm-3,39.2766,R,ugm-3,48.13326,R,ugm-3,18.0,R,ugm-3 (BAM)
7014,7014,19-10-2020,07:00,7.87658,R,ugm-3,43.20289,R,ugm-3,55.28015,R,ugm-3,18.0,R,ugm-3 (BAM)
7015,7015,19-10-2020,08:00,6.93139,R,ugm-3,41.99915,R,ugm-3,52.62714,R,ugm-3,16.0,R,ugm-3 (BAM)
7016,7016,19-10-2020,09:00,7.14144,R,ugm-3,38.96993,R,ugm-3,49.91998,R,ugm-3,17.0,R,ugm-3 (BAM)
7017,7017,19-10-2020,10:00,5.00601,R,ugm-3,25.18912,R,ugm-3,32.86489,R,ugm-3,17.0,R,ugm-3 (BAM)
7018,7018,19-10-2020,11:00,4.90099,R,ugm-3,21.50599,R,ugm-3,29.02073,R,ugm-3,16.0,R,ugm-3 (BAM)
7019,7019,19-10-2020,12:00,4.20084,R,ugm-3,17.05692,R,ugm-3,23.49813,R,ugm-3,11.0,R,ugm-3 (BAM)
7020,7020,19-10-2020,13:00,2.41549,R,ugm-3,14.21769,R,ugm-3,17.92138,R,ugm-3,7.0,R,ugm-3 (BAM)
7021,7021,19-10-2020,14:00,12.32248,R,ugm-3,19.11429,R,ugm-3,38.00849,R,ugm-3,7.0,R,ugm-3 (BAM)
7022,7022,19-10-2020,15:00,3.57072,R,ugm-3,19.32254,R,ugm-3,24.79756,R,ugm-3,10.0,R,ugm-3 (BAM)
7023,7023,19-10-2020,16:00,2.87058,R,ugm-3,20.5585,R,ugm-3,24.95999,R,ugm-3,11.0,R,ugm-3 (BAM)
7024,7024,19-10-2020,17:00,1.96039,R,ugm-3,21.14195,R,ugm-3,24.14784,R,ugm-3,10.0,R,ugm-3 (BAM)
7025,7025,19-10-2020,18:00,2.24045,R,ugm-3,22.22854,R,ugm-3,25.66385,R,ugm-3,8.0,R,ugm-3 (BAM)
7026,7026,19-10-2020,19:00,2.27546,R,ugm-3,25.80246,R,ugm-3,29.29144,R,ugm-3,9.0,R,ugm-3 (BAM)
7027,7027,19-10-2020,20:00,2.20544,R,ugm-3,28.61697,R,ugm-3,31.9986,R,ugm-3,10.0,R,ugm-3 (BAM)
7028,7028,19-10-2020,21:00,1.43529,R,ugm-3,23.67968,R,ugm-3,25.88042,R,ugm-3,8.0,R,ugm-3 (BAM)
7029,7029,19-10-2020,22:00,1.5053,R,ugm-3,18.32044,R,ugm-3,20.62854,R,ugm-3,8.0,R,ugm-3 (BAM)
7030,7030,19-10-2020,23:00,1.0152,R,ugm-3,15.33604,R,ugm-3,16.89266,R,ugm-3,9.0,R,ugm-3 (BAM)
7031,7031,19-10-2020,24:00,0.59512,R,ugm-3,12.19014,R,ugm-3,13.10264,R,ugm-3,7.0,R,ugm-3 (BAM)
7032,7032,20-10-2020,01:00,0.23355,R,ugm-3,11.56409,R,ugm-3,11.92219,R,ugm-3,9.0,R,ugm-3 (BAM)
7033,7033,20-10-2020,02:00,0.14013,R,ugm-3,9.53966,R,ugm-3,9.75452,R,ugm-3,10.0,R,ugm-3 (BAM)
7034,7034,20-10-2020,03:00,0.2102,R,ugm-3,8.45678,R,ugm-3,8.77907,R,ugm-3,8.0,R,ugm-3 (BAM)
7035,7035,20-10-2020,04:00,0.24523,R,ugm-3,8.78241,R,ugm-3,9.15841,R,ugm-3,9.0,R,ugm-3 (BAM)
7036,7036,20-10-2020,05:00,0.45542,R,ugm-3,10.03167,R,ugm-3,10.72998,R,ugm-3,10.0,R,ugm-3 (BAM)
7037,7037,20-10-2020,06:00,1.33123,R,ugm-3,15.89629,R,ugm-3,17.93749,R,ugm-3,10.0,R,ugm-3 (BAM)
7038,7038,20-10-2020,07:00,1.99685,R,ugm-3,22.67931,R,ugm-3,25.7411,R,ugm-3,14.0,R,ugm-3 (BAM)
7039,7039,20-10-2020,08:00,3.60834,R,ugm-3,29.85454,R,ugm-3,35.38724,R,ugm-3,13.0,R,ugm-3 (BAM)
