,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3
4003,4003,15-06-2020,20:00,9.662,R,ugm-3 (Ref.eq),1.15819,R,ugm-3,20.69335,R,ugm-3,22.46922,R,ugm-3
4004,4004,15-06-2020,21:00,16.425,R,ugm-3 (Ref.eq),6.42611,R,ugm-3,34.1634,R,ugm-3,44.01662,R,ugm-3
4005,4005,15-06-2020,22:00,15.459,R,ugm-3 (Ref.eq),3.10097,R,ugm-3,42.37299,R,ugm-3,47.12775,R,ugm-3
4006,4006,15-06-2020,23:00,20.29,R,ugm-3 (Ref.eq),7.43486,R,ugm-3,43.62082,R,ugm-3,55.02078,R,ugm-3
4007,4007,15-06-2020,24:00,18.358,R,ugm-3 (Ref.eq),1.30764,R,ugm-3,29.22144,R,ugm-3,31.22645,R,ugm-3
4008,4008,16-06-2020,01:00,17.392,R,ugm-3 (Ref.eq),0.89689,R,ugm-3,16.22942,R,ugm-3,17.60463,R,ugm-3
4009,4009,16-06-2020,02:00,18.358,R,ugm-3 (Ref.eq),-0.04983,R,ugm-3,11.91532,R,ugm-3,11.83892,R,ugm-3
4010,4010,16-06-2020,03:00,21.256,R,ugm-3 (Ref.eq),0.67267,R,ugm-3,9.23155,R,ugm-3,10.26296,R,ugm-3
4011,4011,16-06-2020,04:00,23.189,R,ugm-3 (Ref.eq),0.71004,R,ugm-3,10.50036,R,ugm-3,11.58908,R,ugm-3
4012,4012,16-06-2020,05:00,32.851,R,ugm-3 (Ref.eq),6.31563,R,ugm-3,17.35735,R,ugm-3,27.04118,R,ugm-3
4013,4013,16-06-2020,06:00,28.986,R,ugm-3 (Ref.eq),10.46376,R,ugm-3,23.22028,R,ugm-3,39.26448,R,ugm-3
4014,4014,16-06-2020,07:00,25.121,R,ugm-3 (Ref.eq),13.15444,R,ugm-3,21.91982,R,ugm-3,42.08968,R,ugm-3
4015,4015,16-06-2020,08:00,12.561,R,ugm-3 (Ref.eq),16.2562,R,ugm-3,41.61047,R,ugm-3,66.53629,R,ugm-3
4016,4016,16-06-2020,09:00,11.594,R,ugm-3 (Ref.eq),13.22918,R,ugm-3,21.74756,R,ugm-3,42.03202,R,ugm-3
4017,4017,16-06-2020,10:00,9.662,R,ugm-3 (Ref.eq),2.65331,R,ugm-3,10.05764,R,ugm-3,14.12599,R,ugm-3
4018,4018,16-06-2020,11:00,11.594,R,ugm-3 (Ref.eq),12.59388,R,ugm-3,24.50904,R,ugm-3,43.8194,R,ugm-3
4019,4019,16-06-2020,12:00,17.392,R,ugm-3 (Ref.eq),3.1765,R,ugm-3,12.83017,R,ugm-3,17.70073,R,ugm-3
4020,4020,16-06-2020,13:00,8.696,R,ugm-3 (Ref.eq),6.07895,R,ugm-3,15.81757,R,ugm-3,25.1385,R,ugm-3
4021,4021,16-06-2020,14:00,5.797,R,ugm-3 (Ref.eq),3.96128,R,ugm-3,11.68451,R,ugm-3,17.75839,R,ugm-3
4022,4022,16-06-2020,15:00,7.73,R,ugm-3 (Ref.eq),3.69969,R,ugm-3,12.20093,R,ugm-3,17.8737,R,ugm-3
4023,4023,16-06-2020,16:00,14.493,R,ugm-3 (Ref.eq),2.76542,R,ugm-3,11.90373,R,ugm-3,16.14399,R,ugm-3
4024,4024,16-06-2020,17:00,9.662,R,ugm-3 (Ref.eq),2.50383,R,ugm-3,9.07604,R,ugm-3,12.91519,R,ugm-3
4025,4025,16-06-2020,18:00,7.73,R,ugm-3 (Ref.eq),2.57857,R,ugm-3,8.84613,R,ugm-3,12.79988,R,ugm-3
4026,4026,16-06-2020,19:00,9.662,R,ugm-3 (Ref.eq),3.13913,R,ugm-3,11.79198,R,ugm-3,16.60525,R,ugm-3
4027,4027,16-06-2020,20:00,13.527,R,ugm-3 (Ref.eq),2.35435,R,ugm-3,13.8025,R,ugm-3,17.41244,R,ugm-3
4028,4028,16-06-2020,21:00,15.459,R,ugm-3 (Ref.eq),2.01801,R,ugm-3,12.93443,R,ugm-3,16.02867,R,ugm-3
4029,4029,16-06-2020,22:00,16.425,R,ugm-3 (Ref.eq),3.13913,R,ugm-3,27.99363,R,ugm-3,32.80689,R,ugm-3
4030,4030,16-06-2020,23:00,15.459,R,ugm-3 (Ref.eq),1.34534,R,ugm-3,30.45578,R,ugm-3,32.5186,R,ugm-3
4031,4031,16-06-2020,24:00,17.392,R,ugm-3 (Ref.eq),1.19586,R,ugm-3,25.84178,R,ugm-3,27.67541,R,ugm-3
4032,4032,17-06-2020,01:00,12.561,R,ugm-3 (Ref.eq),1.09762,R,ugm-3,21.8025,R,ugm-3,23.4855,R,ugm-3
4033,4033,17-06-2020,02:00,14.493,R,ugm-3 (Ref.eq),2.99352,R,ugm-3,29.1465,R,ugm-3,33.7365,R,ugm-3
4034,4034,17-06-2020,03:00,17.392,R,ugm-3 (Ref.eq),1.75869,R,ugm-3,22.95,R,ugm-3,25.64663,R,ugm-3
4035,4035,17-06-2020,04:00,10.628,R,ugm-3 (Ref.eq),2.31998,R,ugm-3,26.44988,R,ugm-3,30.00713,R,ugm-3
4036,4036,17-06-2020,05:00,16.425,R,ugm-3 (Ref.eq),6.47349,R,ugm-3,38.67075,R,ugm-3,48.59663,R,ugm-3
4037,4037,17-06-2020,06:00,15.459,R,ugm-3 (Ref.eq),6.24897,R,ugm-3,31.212,R,ugm-3,40.79363,R,ugm-3
4038,4038,17-06-2020,07:00,21.256,R,ugm-3 (Ref.eq),8.90572,R,ugm-3,33.16275,R,ugm-3,46.818,R,ugm-3
4039,4039,17-06-2020,08:00,20.29,R,ugm-3 (Ref.eq),12.46053,R,ugm-3,40.27725,R,ugm-3,59.38313,R,ugm-3
4040,4040,17-06-2020,09:00,33.817,R,ugm-3 (Ref.eq),17.9237,R,ugm-3,38.15438,R,ugm-3,65.637,R,ugm-3
4041,4041,17-06-2020,10:00,39.614,R,ugm-3 (Ref.eq),34.98677,R,ugm-3,53.12925,R,ugm-3,106.77488,R,ugm-3
4042,4042,17-06-2020,11:00,24.155,R,ugm-3 (Ref.eq),24.35977,R,ugm-3,44.58038,R,ugm-3,81.9315,R,ugm-3
4043,4043,17-06-2020,12:00,23.189,R,ugm-3 (Ref.eq),14.14438,R,ugm-3,42.9165,R,ugm-3,64.60425,R,ugm-3
4044,4044,17-06-2020,13:00,16.425,R,ugm-3 (Ref.eq),10.96377,R,ugm-3,31.84313,R,ugm-3,48.654,R,ugm-3
4045,4045,17-06-2020,14:00,11.594,R,ugm-3 (Ref.eq),9.80378,R,ugm-3,22.14675,R,ugm-3,37.179,R,ugm-3
4046,4046,17-06-2020,15:00,22.223,R,ugm-3 (Ref.eq),26.00621,R,ugm-3,33.33488,R,ugm-3,73.2105,R,ugm-3
4047,4047,17-06-2020,16:00,23.189,R,ugm-3 (Ref.eq),28.28876,R,ugm-3,43.71975,R,ugm-3,87.09525,R,ugm-3
4048,4048,17-06-2020,17:00,24.155,R,ugm-3 (Ref.eq),22.37656,R,ugm-3,46.53113,R,ugm-3,80.84138,R,ugm-3
4049,4049,17-06-2020,18:00,16.425,R,ugm-3 (Ref.eq),10.47732,R,ugm-3,32.93325,R,ugm-3,48.99825,R,ugm-3
4050,4050,17-06-2020,19:00,18.358,R,ugm-3 (Ref.eq),,,,,,,,,
4051,4051,17-06-2020,20:00,26.087,R,ugm-3 (Ref.eq),,,,,,,,,
4052,4052,17-06-2020,21:00,27.054,R,ugm-3 (Ref.eq),,,,,,,,,
4053,4053,17-06-2020,22:00,25.121,R,ugm-3 (Ref.eq),,,,,,,,,
4054,4054,17-06-2020,23:00,21.256,R,ugm-3 (Ref.eq),,,,,,,,,
4055,4055,17-06-2020,24:00,26.087,R,ugm-3 (Ref.eq),,,,,,,,,
4056,4056,18-06-2020,01:00,17.392,R,ugm-3 (Ref.eq),,,,,,,,,
4057,4057,18-06-2020,02:00,19.324,R,ugm-3 (Ref.eq),,,,,,,,,
4058,4058,18-06-2020,03:00,21.256,R,ugm-3 (Ref.eq),,,,,,,,,
4059,4059,18-06-2020,04:00,16.425,R,ugm-3 (Ref.eq),,,,,,,,,
4060,4060,18-06-2020,05:00,16.425,R,ugm-3 (Ref.eq),,,,,,,,,
4061,4061,18-06-2020,06:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,
4062,4062,18-06-2020,07:00,,,,,,,,,,,,
4063,4063,18-06-2020,08:00,,,,,,,,,,,,
4064,4064,18-06-2020,09:00,,,,,,,,,,,,
4065,4065,18-06-2020,10:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,
4066,4066,18-06-2020,11:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,
4067,4067,18-06-2020,12:00,13.527,R,ugm-3 (Ref.eq),,,,,,,,,
4068,4068,18-06-2020,13:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,
4069,4069,18-06-2020,14:00,16.425,R,ugm-3 (Ref.eq),,,,,,,,,
4070,4070,18-06-2020,15:00,,,,,,,,,,,,
4071,4071,18-06-2020,16:00,,,,,,,,,,,,
4072,4072,18-06-2020,17:00,,,,,,,,,,,,
4073,4073,18-06-2020,18:00,,,,,,,,,,,,
4074,4074,18-06-2020,19:00,,,,,,,,,,,,
4075,4075,18-06-2020,20:00,,,,,,,,,,,,
4076,4076,18-06-2020,21:00,,,,,,,,,,,,
4077,4077,18-06-2020,22:00,,,,,,,,,,,,
4078,4078,18-06-2020,23:00,,,,,,,,,,,,
4079,4079,18-06-2020,24:00,,,,,,,,,,,,
4080,4080,19-06-2020,01:00,,,,,,,,,,,,
4081,4081,19-06-2020,02:00,,,,,,,,,,,,
4082,4082,19-06-2020,03:00,,,,,,,,,,,,
4083,4083,19-06-2020,04:00,,,,,,,,,,,,
4084,4084,19-06-2020,05:00,,,,,,,,,,,,
4085,4085,19-06-2020,06:00,,,,,,,,,,,,
4086,4086,19-06-2020,07:00,,,,,,,,,,,,
4087,4087,19-06-2020,08:00,,,,,,,,,,,,
4088,4088,19-06-2020,09:00,,,,,,,,,,,,
4089,4089,19-06-2020,10:00,,,,,,,,,,,,
4090,4090,19-06-2020,11:00,,,,,,,,,,,,
4091,4091,19-06-2020,12:00,,,,,,,,,,,,
4092,4092,19-06-2020,13:00,,,,,,,,,,,,
4093,4093,19-06-2020,14:00,,,,,,,,,,,,
4094,4094,19-06-2020,15:00,,,,,,,,,,,,
4095,4095,19-06-2020,16:00,,,,,,,,,,,,
4096,4096,19-06-2020,17:00,,,,,,,,,,,,
4097,4097,19-06-2020,18:00,,,,,,,,,,,,
4098,4098,19-06-2020,19:00,,,,,,,,,,,,
4099,4099,19-06-2020,20:00,,,,,,,,,,,,
4100,4100,19-06-2020,21:00,,,,,,,,,,,,
4101,4101,19-06-2020,22:00,,,,,,,,,,,,
4102,4102,19-06-2020,23:00,,,,,,,,,,,,
4103,4103,19-06-2020,24:00,,,,,,,,,,,,
4104,4104,20-06-2020,01:00,,,,,,,,,,,,
4105,4105,20-06-2020,02:00,,,,,,,,,,,,
4106,4106,20-06-2020,03:00,,,,,,,,,,,,
4107,4107,20-06-2020,04:00,,,,,,,,,,,,
4108,4108,20-06-2020,05:00,,,,,,,,,,,,
4109,4109,20-06-2020,06:00,,,,,,,,,,,,
4110,4110,20-06-2020,07:00,,,,,,,,,,,,
4111,4111,20-06-2020,08:00,,,,,,,,,,,,
4112,4112,20-06-2020,09:00,,,,,,,,,,,,
4113,4113,20-06-2020,10:00,,,,,,,,,,,,
4114,4114,20-06-2020,11:00,,,,,,,,,,,,
4115,4115,20-06-2020,12:00,,,,,,,,,,,,
4116,4116,20-06-2020,13:00,,,,,,,,,,,,
4117,4117,20-06-2020,14:00,,,,,,,,,,,,
4118,4118,20-06-2020,15:00,,,,,,,,,,,,
4119,4119,20-06-2020,16:00,,,,,,,,,,,,
4120,4120,20-06-2020,17:00,,,,,,,,,,,,
4121,4121,20-06-2020,18:00,,,,,,,,,,,,
4122,4122,20-06-2020,19:00,,,,,,,,,,,,
4123,4123,20-06-2020,20:00,,,,,,,,,,,,
4124,4124,20-06-2020,21:00,,,,,,,,,,,,
4125,4125,20-06-2020,22:00,,,,,,,,,,,,
4126,4126,20-06-2020,23:00,,,,,,,,,,,,
4127,4127,20-06-2020,24:00,,,,,,,,,,,,
4128,4128,21-06-2020,01:00,,,,,,,,,,,,
4129,4129,21-06-2020,02:00,,,,,,,,,,,,
4130,4130,21-06-2020,03:00,,,,,,,,,,,,
4131,4131,21-06-2020,04:00,,,,,,,,,,,,
4132,4132,21-06-2020,05:00,,,,,,,,,,,,
4133,4133,21-06-2020,06:00,,,,,,,,,,,,
4134,4134,21-06-2020,07:00,,,,,,,,,,,,
4135,4135,21-06-2020,08:00,,,,,,,,,,,,
4136,4136,21-06-2020,09:00,,,,,,,,,,,,
4137,4137,21-06-2020,10:00,,,,,,,,,,,,
4138,4138,21-06-2020,11:00,,,,,,,,,,,,
4139,4139,21-06-2020,12:00,,,,,,,,,,,,
4140,4140,21-06-2020,13:00,,,,,,,,,,,,
4141,4141,21-06-2020,14:00,,,,,,,,,,,,
4142,4142,21-06-2020,15:00,,,,,,,,,,,,
4143,4143,21-06-2020,16:00,,,,,,,,,,,,
4144,4144,21-06-2020,17:00,,,,,,,,,,,,
4145,4145,21-06-2020,18:00,,,,,,,,,,,,
4146,4146,21-06-2020,19:00,,,,,,,,,,,,
4147,4147,21-06-2020,20:00,,,,,,,,,,,,
4148,4148,21-06-2020,21:00,,,,,,,,,,,,
4149,4149,21-06-2020,22:00,,,,,,,,,,,,
4150,4150,21-06-2020,23:00,,,,,,,,,,,,
4151,4151,21-06-2020,24:00,,,,,,,,,,,,
4152,4152,22-06-2020,01:00,,,,,,,,,,,,
4153,4153,22-06-2020,02:00,,,,,,,,,,,,
4154,4154,22-06-2020,03:00,,,,,,,,,,,,
4155,4155,22-06-2020,04:00,,,,,,,,,,,,
4156,4156,22-06-2020,05:00,,,,,,,,,,,,
4157,4157,22-06-2020,06:00,,,,,,,,,,,,
4158,4158,22-06-2020,07:00,,,,,,,,,,,,
4159,4159,22-06-2020,08:00,,,,,,,,,,,,
4160,4160,22-06-2020,09:00,,,,,,,,,,,,
4161,4161,22-06-2020,10:00,,,,,,,,,,,,
4162,4162,22-06-2020,11:00,,,,,,,,,,,,
4163,4163,22-06-2020,12:00,,,,,,,,,,,,
4164,4164,22-06-2020,13:00,,,,,,,,,,,,
4165,4165,22-06-2020,14:00,,,,,,,,,,,,
4166,4166,22-06-2020,15:00,,,,,,,,,,,,
4167,4167,22-06-2020,16:00,,,,,,,,,,,,
4168,4168,22-06-2020,17:00,,,,,,,,,,,,
4169,4169,22-06-2020,18:00,,,,,,,,,,,,
4170,4170,22-06-2020,19:00,,,,,,,,,,,,
4171,4171,22-06-2020,20:00,,,,,,,,,,,,
4172,4172,22-06-2020,21:00,,,,,,,,,,,,
4173,4173,22-06-2020,22:00,,,,,,,,,,,,
4174,4174,22-06-2020,23:00,,,,,,,,,,,,
4175,4175,22-06-2020,24:00,,,,,,,,,,,,
4176,4176,23-06-2020,01:00,,,,,,,,,,,,
4177,4177,23-06-2020,02:00,,,,,,,,,,,,
4178,4178,23-06-2020,03:00,,,,,,,,,,,,
4179,4179,23-06-2020,04:00,,,,,,,,,,,,
4180,4180,23-06-2020,05:00,,,,,,,,,,,,
4181,4181,23-06-2020,06:00,,,,,,,,,,,,
4182,4182,23-06-2020,07:00,,,,,,,,,,,,
4183,4183,23-06-2020,08:00,,,,,,,,,,,,
4184,4184,23-06-2020,09:00,,,,,,,,,,,,
4185,4185,23-06-2020,10:00,,,,,,,,,,,,
4186,4186,23-06-2020,11:00,,,,,,,,,,,,
4187,4187,23-06-2020,12:00,,,,,,,,,,,,
4188,4188,23-06-2020,13:00,,,,,,,,,,,,
4189,4189,23-06-2020,14:00,,,,,,,,,,,,
4190,4190,23-06-2020,15:00,,,,,,,,,,,,
4191,4191,23-06-2020,16:00,,,,,,,,,,,,
4192,4192,23-06-2020,17:00,,,,,,,,,,,,
4193,4193,23-06-2020,18:00,,,,,,,,,,,,
4194,4194,23-06-2020,19:00,,,,,,,,,,,,
4195,4195,23-06-2020,20:00,,,,,,,,,,,,
4196,4196,23-06-2020,21:00,,,,,,,,,,,,
4197,4197,23-06-2020,22:00,,,,,,,,,,,,
4198,4198,23-06-2020,23:00,,,,,,,,,,,,
4199,4199,23-06-2020,24:00,,,,,,,,,,,,
4200,4200,24-06-2020,01:00,,,,,,,,,,,,
4201,4201,24-06-2020,02:00,,,,,,,,,,,,
4202,4202,24-06-2020,03:00,,,,,,,,,,,,
4203,4203,24-06-2020,04:00,,,,,,,,,,,,
4204,4204,24-06-2020,05:00,,,,,,,,,,,,
4205,4205,24-06-2020,06:00,,,,,,,,,,,,
4206,4206,24-06-2020,07:00,,,,,,,,,,,,
4207,4207,24-06-2020,08:00,,,,,,,,,,,,
4208,4208,24-06-2020,09:00,,,,,,,,,,,,
4209,4209,24-06-2020,10:00,,,,,,,,,,,,
4210,4210,24-06-2020,11:00,,,,,,,,,,,,
4211,4211,24-06-2020,12:00,,,,,,,,,,,,
4212,4212,24-06-2020,13:00,,,,,,,,,,,,
4213,4213,24-06-2020,14:00,,,,,,,,,,,,
4214,4214,24-06-2020,15:00,,,,,,,,,,,,
4215,4215,24-06-2020,16:00,,,,,,,,,,,,
4216,4216,24-06-2020,17:00,,,,,,,,,,,,
4217,4217,24-06-2020,18:00,,,,,,,,,,,,
4218,4218,24-06-2020,19:00,,,,,,,,,,,,
4219,4219,24-06-2020,20:00,,,,,,,,,,,,
4220,4220,24-06-2020,21:00,,,,,,,,,,,,
4221,4221,24-06-2020,22:00,,,,,,,,,,,,
4222,4222,24-06-2020,23:00,,,,,,,,,,,,
4223,4223,24-06-2020,24:00,,,,,,,,,,,,
4224,4224,25-06-2020,01:00,,,,,,,,,,,,
4225,4225,25-06-2020,02:00,,,,,,,,,,,,
4226,4226,25-06-2020,03:00,,,,,,,,,,,,
4227,4227,25-06-2020,04:00,,,,,,,,,,,,
4228,4228,25-06-2020,05:00,,,,,,,,,,,,
4229,4229,25-06-2020,06:00,,,,,,,,,,,,
4230,4230,25-06-2020,07:00,,,,,,,,,,,,
4231,4231,25-06-2020,08:00,,,,,,,,,,,,
4232,4232,25-06-2020,09:00,,,,,,,,,,,,
4233,4233,25-06-2020,10:00,,,,,,,,,,,,
4234,4234,25-06-2020,11:00,,,,,,,,,,,,
4235,4235,25-06-2020,12:00,,,,,,,,,,,,
4236,4236,25-06-2020,13:00,,,,,,,,,,,,
4237,4237,25-06-2020,14:00,,,,,,,,,,,,
4238,4238,25-06-2020,15:00,,,,,,,,,,,,
4239,4239,25-06-2020,16:00,,,,,,,,,,,,
4240,4240,25-06-2020,17:00,,,,,,,,,,,,
4241,4241,25-06-2020,18:00,,,,,,,,,,,,
4242,4242,25-06-2020,19:00,,,,,,,,,,,,
4243,4243,25-06-2020,20:00,,,,,,,,,,,,
4244,4244,25-06-2020,21:00,,,,,,,,,,,,
4245,4245,25-06-2020,22:00,,,,,,,,,,,,
4246,4246,25-06-2020,23:00,,,,,,,,,,,,
4247,4247,25-06-2020,24:00,,,,,,,,,,,,
4248,4248,26-06-2020,01:00,,,,,,,,,,,,
4249,4249,26-06-2020,02:00,,,,,,,,,,,,
4250,4250,26-06-2020,03:00,,,,,,,,,,,,
4251,4251,26-06-2020,04:00,,,,,,,,,,,,
4252,4252,26-06-2020,05:00,,,,,,,,,,,,
4253,4253,26-06-2020,06:00,,,,,,,,,,,,
4254,4254,26-06-2020,07:00,,,,,,,,,,,,
4255,4255,26-06-2020,08:00,,,,,,,,,,,,
4256,4256,26-06-2020,09:00,,,,,,,,,,,,
4257,4257,26-06-2020,10:00,,,,,,,,,,,,
4258,4258,26-06-2020,11:00,,,,,,,,,,,,
4259,4259,26-06-2020,12:00,,,,,,,,,,,,
4260,4260,26-06-2020,13:00,,,,,,,,,,,,
4261,4261,26-06-2020,14:00,,,,,,,,,,,,
4262,4262,26-06-2020,15:00,,,,,,,,,,,,
4263,4263,26-06-2020,16:00,,,,,,,,,,,,
4264,4264,26-06-2020,17:00,,,,,,,,,,,,
4265,4265,26-06-2020,18:00,,,,,,,,,,,,
4266,4266,26-06-2020,19:00,,,,,,,,,,,,
4267,4267,26-06-2020,20:00,,,,,,,,,,,,
4268,4268,26-06-2020,21:00,,,,,,,,,,,,
4269,4269,26-06-2020,22:00,,,,,,,,,,,,
4270,4270,26-06-2020,23:00,,,,,,,,,,,,
4271,4271,26-06-2020,24:00,,,,,,,,,,,,
4272,4272,27-06-2020,01:00,,,,,,,,,,,,
4273,4273,27-06-2020,02:00,,,,,,,,,,,,
4274,4274,27-06-2020,03:00,,,,,,,,,,,,
4275,4275,27-06-2020,04:00,,,,,,,,,,,,
4276,4276,27-06-2020,05:00,,,,,,,,,,,,
4277,4277,27-06-2020,06:00,,,,,,,,,,,,
4278,4278,27-06-2020,07:00,,,,,,,,,,,,
4279,4279,27-06-2020,08:00,,,,,,,,,,,,
4280,4280,27-06-2020,09:00,,,,,,,,,,,,
4281,4281,27-06-2020,10:00,,,,,,,,,,,,
4282,4282,27-06-2020,11:00,,,,,,,,,,,,
4283,4283,27-06-2020,12:00,,,,,,,,,,,,
4284,4284,27-06-2020,13:00,,,,,,,,,,,,
4285,4285,27-06-2020,14:00,,,,,,,,,,,,
4286,4286,27-06-2020,15:00,,,,,,,,,,,,
4287,4287,27-06-2020,16:00,,,,,,,,,,,,
4288,4288,27-06-2020,17:00,,,,,,,,,,,,
4289,4289,27-06-2020,18:00,,,,,,,,,,,,
4290,4290,27-06-2020,19:00,,,,,,,,,,,,
4291,4291,27-06-2020,20:00,,,,,,,,,,,,
4292,4292,27-06-2020,21:00,,,,,,,,,,,,
4293,4293,27-06-2020,22:00,,,,,,,,,,,,
4294,4294,27-06-2020,23:00,,,,,,,,,,,,
4295,4295,27-06-2020,24:00,,,,,,,,,,,,
4296,4296,28-06-2020,01:00,,,,,,,,,,,,
4297,4297,28-06-2020,02:00,,,,,,,,,,,,
4298,4298,28-06-2020,03:00,,,,,,,,,,,,
4299,4299,28-06-2020,04:00,,,,,,,,,,,,
4300,4300,28-06-2020,05:00,,,,,,,,,,,,
4301,4301,28-06-2020,06:00,,,,,,,,,,,,
4302,4302,28-06-2020,07:00,,,,,,,,,,,,
4303,4303,28-06-2020,08:00,,,,,,,,,,,,
4304,4304,28-06-2020,09:00,,,,,,,,,,,,
4305,4305,28-06-2020,10:00,,,,,,,,,,,,
4306,4306,28-06-2020,11:00,,,,,,,,,,,,
4307,4307,28-06-2020,12:00,,,,,,,,,,,,
4308,4308,28-06-2020,13:00,,,,,,,,,,,,
4309,4309,28-06-2020,14:00,,,,,,,,,,,,
4310,4310,28-06-2020,15:00,,,,,,,,,,,,
4311,4311,28-06-2020,16:00,,,,,,,,,,,,
4312,4312,28-06-2020,17:00,,,,,,,,,,,,
4313,4313,28-06-2020,18:00,,,,,,,,,,,,
4314,4314,28-06-2020,19:00,,,,,,,,,,,,
4315,4315,28-06-2020,20:00,,,,,,,,,,,,
4316,4316,28-06-2020,21:00,,,,,,,,,,,,
4317,4317,28-06-2020,22:00,,,,,,,,,,,,
4318,4318,28-06-2020,23:00,,,,,,,,,,,,
4319,4319,28-06-2020,24:00,,,,,,,,,,,,
4320,4320,29-06-2020,01:00,,,,,,,,,,,,
4321,4321,29-06-2020,02:00,,,,,,,,,,,,
4322,4322,29-06-2020,03:00,,,,,,,,,,,,
4323,4323,29-06-2020,04:00,,,,,,,,,,,,
4324,4324,29-06-2020,05:00,,,,,,,,,,,,
4325,4325,29-06-2020,06:00,,,,,,,,,,,,
4326,4326,29-06-2020,07:00,,,,,,,,,,,,
4327,4327,29-06-2020,08:00,,,,,,,,,,,,
4328,4328,29-06-2020,09:00,,,,,,,,,,,,
4329,4329,29-06-2020,10:00,,,,,,,,,,,,
4330,4330,29-06-2020,11:00,,,,,,,,,,,,
4331,4331,29-06-2020,12:00,,,,,,,,,,,,
4332,4332,29-06-2020,13:00,,,,,,,,,,,,
4333,4333,29-06-2020,14:00,,,,,,,,,,,,
4334,4334,29-06-2020,15:00,,,,,,,,,,,,
4335,4335,29-06-2020,16:00,,,,,,,,,,,,
4336,4336,29-06-2020,17:00,,,,,,,,,,,,
4337,4337,29-06-2020,18:00,,,,,,,,,,,,
4338,4338,29-06-2020,19:00,,,,,,,,,,,,
4339,4339,29-06-2020,20:00,,,,,,,,,,,,
4340,4340,29-06-2020,21:00,,,,,,,,,,,,
4341,4341,29-06-2020,22:00,,,,,,,,,,,,
4342,4342,29-06-2020,23:00,,,,,,,,,,,,
4343,4343,29-06-2020,24:00,,,,,,,,,,,,
4344,4344,30-06-2020,01:00,,,,,,,,,,,,
4345,4345,30-06-2020,02:00,,,,,,,,,,,,
4346,4346,30-06-2020,03:00,,,,,,,,,,,,
4347,4347,30-06-2020,04:00,,,,,,,,,,,,
4348,4348,30-06-2020,05:00,,,,,,,,,,,,
4349,4349,30-06-2020,06:00,,,,,,,,,,,,
4350,4350,30-06-2020,07:00,,,,,,,,,,,,
4351,4351,30-06-2020,08:00,,,,,,,,,,,,
4352,4352,30-06-2020,09:00,,,,,,,,,,,,
4353,4353,30-06-2020,10:00,,,,,,,,,,,,
4354,4354,30-06-2020,11:00,,,,,,,,,,,,
4355,4355,30-06-2020,12:00,,,,,,,,,,,,
4356,4356,30-06-2020,13:00,,,,,,,,,,,,
4357,4357,30-06-2020,14:00,,,,,,,,,,,,
4358,4358,30-06-2020,15:00,,,,,,,,,,,,
4359,4359,30-06-2020,16:00,,,,,,,,,,,,
4360,4360,30-06-2020,17:00,,,,,,,,,,,,
4361,4361,30-06-2020,18:00,,,,,,,,,,,,
4362,4362,30-06-2020,19:00,,,,,,,,,,,,
4363,4363,30-06-2020,20:00,,,,,,,,,,,,
4364,4364,30-06-2020,21:00,,,,,,,,,,,,
4365,4365,30-06-2020,22:00,,,,,,,,,,,,
4366,4366,30-06-2020,23:00,,,,,,,,,,,,
4367,4367,30-06-2020,24:00,,,,,,,,,,,,
4368,4368,01-07-2020,01:00,,,,,,,,,,,,
4369,4369,01-07-2020,02:00,,,,,,,,,,,,
4370,4370,01-07-2020,03:00,,,,,,,,,,,,
4371,4371,01-07-2020,04:00,,,,,,,,,,,,
4372,4372,01-07-2020,05:00,,,,,,,,,,,,
4373,4373,01-07-2020,06:00,,,,,,,,,,,,
4374,4374,01-07-2020,07:00,,,,,,,,,,,,
4375,4375,01-07-2020,08:00,,,,,,,,,,,,
4376,4376,01-07-2020,09:00,,,,,,,,,,,,
4377,4377,01-07-2020,10:00,,,,,,,,,,,,
4378,4378,01-07-2020,11:00,,,,,,,,,,,,
4379,4379,01-07-2020,12:00,,,,,,,,,,,,
4380,4380,01-07-2020,13:00,,,,,,,,,,,,
4381,4381,01-07-2020,14:00,,,,,,,,,,,,
4382,4382,01-07-2020,15:00,,,,,,,,,,,,
4383,4383,01-07-2020,16:00,,,,,,,,,,,,
4384,4384,01-07-2020,17:00,,,,,,,,,,,,
4385,4385,01-07-2020,18:00,,,,,,,,,,,,
4386,4386,01-07-2020,19:00,,,,,,,,,,,,
4387,4387,01-07-2020,20:00,,,,,,,,,,,,
4388,4388,01-07-2020,21:00,,,,,,,,,,,,
4389,4389,01-07-2020,22:00,,,,,,,,,,,,
4390,4390,01-07-2020,23:00,,,,,,,,,,,,
4391,4391,01-07-2020,24:00,,,,,,,,,,,,
4392,4392,02-07-2020,01:00,,,,,,,,,,,,
4393,4393,02-07-2020,02:00,,,,,,,,,,,,
4394,4394,02-07-2020,03:00,,,,,,,,,,,,
4395,4395,02-07-2020,04:00,,,,,,,,,,,,
