,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Volatile PM<sub>10</sub> (Hourly measured),status.7,unit.7,Volatile PM<sub>2.5</sub> (Hourly measured),status.8,unit.8
5703,26-08-2019,16:00,20.1,R,ugm-3 (TEOM FDMS),5.84811,R,ugm-3,39.62981,R,ugm-3,48.59678,R,ugm-3,17.3,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
5704,26-08-2019,17:00,20.0,R,ugm-3 (TEOM FDMS),11.57438,R,ugm-3,52.26202,R,ugm-3,70.00916,R,ugm-3,17.5,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
5705,26-08-2019,18:00,21.3,R,ugm-3 (TEOM FDMS),12.75213,R,ugm-3,53.43528,R,ugm-3,72.98827,R,ugm-3,19.2,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS),11.9,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
5706,26-08-2019,19:00,25.6,R,ugm-3 (TEOM FDMS),7.55381,R,ugm-3,62.52309,R,ugm-3,74.10544,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),15.7,R,ugm-3 (TEOM FDMS),15.6,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
5707,26-08-2019,20:00,31.0,R,ugm-3 (TEOM FDMS),10.68092,R,ugm-3,84.22995,R,ugm-3,100.60714,R,ugm-3,27.9,R,ugm-3 (TEOM FDMS),19.2,R,ugm-3 (TEOM FDMS),21.2,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
5708,26-08-2019,21:00,33.5,R,ugm-3 (TEOM FDMS),8.73155,R,ugm-3,89.20502,R,ugm-3,102.59321,R,ugm-3,33.5,R,ugm-3 (TEOM FDMS),23.7,R,ugm-3 (TEOM FDMS),23.5,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
5709,26-08-2019,22:00,39.1,R,ugm-3 (TEOM FDMS),15.96047,R,ugm-3,101.1469,R,ugm-3,125.61927,R,ugm-3,37.9,R,ugm-3 (TEOM FDMS),26.8,R,ugm-3 (TEOM FDMS),27.9,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
5710,26-08-2019,23:00,34.2,R,ugm-3 (TEOM FDMS),22.29592,R,ugm-3,110.67278,R,ugm-3,144.85938,R,ugm-3,34.6,R,ugm-3 (TEOM FDMS),23.0,R,ugm-3 (TEOM FDMS),24.5,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
5711,26-08-2019,24:00,38.0,R,ugm-3 (TEOM FDMS),15.79802,R,ugm-3,94.81711,R,ugm-3,119.0404,R,ugm-3,35.5,R,ugm-3 (TEOM FDMS),23.7,R,ugm-3 (TEOM FDMS),25.4,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
5712,27-08-2019,01:00,40.7,R,ugm-3 (TEOM FDMS),9.09868,R,ugm-3,88.32329,R,ugm-3,102.27441,R,ugm-3,37.4,R,ugm-3 (TEOM FDMS),26.3,R,ugm-3 (TEOM FDMS),27.5,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
5713,27-08-2019,02:00,36.7,R,ugm-3 (TEOM FDMS),10.45265,R,ugm-3,83.35345,R,ugm-3,99.38063,R,ugm-3,34.7,R,ugm-3 (TEOM FDMS),25.2,R,ugm-3 (TEOM FDMS),27.9,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
5714,27-08-2019,03:00,39.6,R,ugm-3 (TEOM FDMS),6.25534,R,ugm-3,77.53201,R,ugm-3,87.12341,R,ugm-3,37.1,R,ugm-3 (TEOM FDMS),27.8,R,ugm-3 (TEOM FDMS),29.3,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
5715,27-08-2019,04:00,36.4,R,ugm-3 (TEOM FDMS),10.56097,R,ugm-3,75.39484,R,ugm-3,91.58809,R,ugm-3,33.5,R,ugm-3 (TEOM FDMS),25.3,R,ugm-3 (TEOM FDMS),27.5,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
5716,27-08-2019,05:00,39.7,R,ugm-3 (TEOM FDMS),15.67898,R,ugm-3,72.26006,R,ugm-3,96.30082,R,ugm-3,35.5,R,ugm-3 (TEOM FDMS),25.7,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
5717,27-08-2019,06:00,44.3,R,ugm-3 (TEOM FDMS),59.58823,R,ugm-3,77.85669,R,ugm-3,169.22404,R,ugm-3,39.6,R,ugm-3 (TEOM FDMS),28.3,R,ugm-3 (TEOM FDMS),30.3,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
5718,27-08-2019,07:00,51.2,R,ugm-3 (TEOM FDMS),115.48013,R,ugm-3,86.72153,R,ugm-3,263.78859,R,ugm-3,46.1,R,ugm-3 (TEOM FDMS),29.8,R,ugm-3 (TEOM FDMS),33.4,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
5719,27-08-2019,08:00,53.5,R,ugm-3 (TEOM FDMS),86.5187,R,ugm-3,92.5585,R,ugm-3,225.21866,R,ugm-3,47.7,R,ugm-3 (TEOM FDMS),29.9,R,ugm-3 (TEOM FDMS),33.7,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
5720,27-08-2019,09:00,55.4,R,ugm-3 (TEOM FDMS),42.9344,R,ugm-3,87.20772,R,ugm-3,153.03955,R,ugm-3,47.5,R,ugm-3 (TEOM FDMS),32.2,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS)
5721,27-08-2019,10:00,67.0,R,ugm-3 (TEOM FDMS),49.96151,R,ugm-3,103.28311,R,ugm-3,179.88968,R,ugm-3,53.9,R,ugm-3 (TEOM FDMS),31.9,R,ugm-3 (TEOM FDMS),39.4,R,ugm-3 (TEOM FDMS),13.1,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS)
5722,27-08-2019,11:00,64.6,R,ugm-3 (TEOM FDMS),43.29997,R,ugm-3,109.28067,R,ugm-3,175.67303,R,ugm-3,52.9,R,ugm-3 (TEOM FDMS),29.8,R,ugm-3 (TEOM FDMS),38.1,R,ugm-3 (TEOM FDMS),11.7,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS)
5723,27-08-2019,12:00,48.9,R,ugm-3 (TEOM FDMS),42.44697,R,ugm-3,116.97557,R,ugm-3,182.06002,R,ugm-3,38.6,R,ugm-3 (TEOM FDMS),22.7,R,ugm-3 (TEOM FDMS),29.8,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS)
5724,27-08-2019,13:00,41.0,R,ugm-3 (TEOM FDMS),21.77184,R,ugm-3,78.79224,R,ugm-3,112.17526,R,ugm-3,35.5,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS),23.2,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
5725,27-08-2019,14:00,44.2,R,ugm-3 (TEOM FDMS),17.75055,R,ugm-3,67.28541,R,ugm-3,94.50254,R,ugm-3,31.2,R,ugm-3 (TEOM FDMS),14.3,R,ugm-3 (TEOM FDMS),19.1,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
5726,27-08-2019,15:00,29.0,R,ugm-3 (TEOM FDMS),23.23413,R,ugm-3,74.37976,R,ugm-3,110.00493,R,ugm-3,25.5,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
5727,27-08-2019,16:00,32.4,R,ugm-3 (TEOM FDMS),19.25346,R,ugm-3,69.38366,R,ugm-3,98.90522,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),16.7,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
5728,27-08-2019,17:00,28.4,R,ugm-3 (TEOM FDMS),14.41978,R,ugm-3,59.74257,R,ugm-3,81.8526,R,ugm-3,25.2,R,ugm-3 (TEOM FDMS),15.3,R,ugm-3 (TEOM FDMS),17.2,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
5729,27-08-2019,18:00,26.8,R,ugm-3 (TEOM FDMS),11.73892,R,ugm-3,55.79192,R,ugm-3,73.79136,R,ugm-3,22.8,R,ugm-3 (TEOM FDMS),14.4,R,ugm-3 (TEOM FDMS),17.6,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
5730,27-08-2019,19:00,25.7,R,ugm-3 (TEOM FDMS),10.47973,R,ugm-3,58.28075,R,ugm-3,74.34944,R,ugm-3,27.3,R,ugm-3 (TEOM FDMS),14.8,R,ugm-3 (TEOM FDMS),14.8,R,ugm-3 (TEOM FDMS),-1.6,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
5731,27-08-2019,20:00,25.0,R,ugm-3 (TEOM FDMS),6.25534,R,ugm-3,44.97701,R,ugm-3,54.5684,R,ugm-3,28.3,R,ugm-3 (TEOM FDMS),16.2,R,ugm-3 (TEOM FDMS),15.4,R,ugm-3 (TEOM FDMS),-3.3,R,ugm-3 (TEOM FDMS),-0.8,R,ugm-3 (TEOM FDMS)
5732,27-08-2019,21:00,21.3,R,ugm-3 (TEOM FDMS),5.5242,R,ugm-3,35.43244,R,ugm-3,43.90276,R,ugm-3,19.7,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
5733,27-08-2019,22:00,20.2,R,ugm-3 (TEOM FDMS),2.15281,R,ugm-3,29.44011,R,ugm-3,32.74104,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),12.4,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
5734,27-08-2019,23:00,24.0,R,ugm-3 (TEOM FDMS),2.03096,R,ugm-3,30.30906,R,ugm-3,33.42314,R,ugm-3,21.4,R,ugm-3 (TEOM FDMS),11.5,R,ugm-3 (TEOM FDMS),13.4,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
5735,27-08-2019,24:00,20.0,R,ugm-3 (TEOM FDMS),0.97486,R,ugm-3,27.27766,R,ugm-3,28.77243,R,ugm-3,16.9,R,ugm-3 (TEOM FDMS),10.4,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
5736,28-08-2019,01:00,17.4,R,ugm-3 (TEOM FDMS),0.16251,R,ugm-3,22.46738,R,ugm-3,22.71655,R,ugm-3,14.1,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
5737,28-08-2019,02:00,14.8,R,ugm-3 (TEOM FDMS),,,,,,,,,,12.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
5738,28-08-2019,03:00,9.1,R,ugm-3 (TEOM FDMS),,,,,,,,,,7.7,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
5739,28-08-2019,04:00,10.1,R,ugm-3 (TEOM FDMS),,,,,,,,,,8.0,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
5740,28-08-2019,05:00,9.8,R,ugm-3 (TEOM FDMS),3.8595,R,ugm-3,20.16491,R,ugm-3,26.08273,R,ugm-3,8.2,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
5741,28-08-2019,06:00,16.7,R,ugm-3 (TEOM FDMS),26.28524,R,ugm-3,40.54679,R,ugm-3,80.85026,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
5742,28-08-2019,07:00,14.6,R,ugm-3 (TEOM FDMS),15.35676,R,ugm-3,34.81418,R,ugm-3,58.36088,R,ugm-3,12.7,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
5743,28-08-2019,08:00,15.4,R,ugm-3 (TEOM FDMS),15.35676,R,ugm-3,34.3805,R,ugm-3,57.9272,R,ugm-3,15.3,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
5744,28-08-2019,09:00,18.8,R,ugm-3 (TEOM FDMS),20.11004,R,ugm-3,40.90803,R,ugm-3,71.74299,R,ugm-3,15.2,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
5745,28-08-2019,10:00,17.5,R,ugm-3 (TEOM FDMS),,,,,,,,,,14.8,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),-2.5,R,ugm-3 (TEOM FDMS)
5746,28-08-2019,11:00,17.0,R,ugm-3 (TEOM FDMS),19.78503,R,ugm-3,33.786,R,ugm-3,64.12262,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
5747,28-08-2019,12:00,15.5,R,ugm-3 (TEOM FDMS),17.38807,R,ugm-3,31.57563,R,ugm-3,58.23697,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
5748,28-08-2019,13:00,12.1,R,ugm-3 (TEOM FDMS),9.91283,R,ugm-3,25.62838,R,ugm-3,40.82783,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
5749,28-08-2019,14:00,14.6,R,ugm-3 (TEOM FDMS),11.98477,R,ugm-3,27.90341,R,ugm-3,46.27981,R,ugm-3,10.9,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
5750,28-08-2019,15:00,12.9,R,ugm-3 (TEOM FDMS),17.4287,R,ugm-3,33.43392,R,ugm-3,60.15755,R,ugm-3,10.7,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
5751,28-08-2019,16:00,17.7,R,ugm-3 (TEOM FDMS),16.33179,R,ugm-3,37.40813,R,ugm-3,62.44986,R,ugm-3,18.3,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),-0.6,R,ugm-3 (TEOM FDMS),-0.8,R,ugm-3 (TEOM FDMS)
5752,28-08-2019,17:00,12.0,R,ugm-3 (TEOM FDMS),10.72535,R,ugm-3,28.16173,R,ugm-3,44.60704,R,ugm-3,11.7,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
5753,28-08-2019,18:00,14.0,R,ugm-3 (TEOM FDMS),14.09734,R,ugm-3,33.52364,R,ugm-3,55.13926,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
5754,28-08-2019,19:00,10.8,R,ugm-3 (TEOM FDMS),8.1659,R,ugm-3,26.26248,R,ugm-3,38.78335,R,ugm-3,10.2,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
5755,28-08-2019,20:00,11.5,R,ugm-3 (TEOM FDMS),5.97207,R,ugm-3,23.86455,R,ugm-3,33.0216,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
5756,28-08-2019,21:00,14.1,R,ugm-3 (TEOM FDMS),7.92214,R,ugm-3,26.76015,R,ugm-3,38.90725,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
5757,28-08-2019,22:00,10.9,R,ugm-3 (TEOM FDMS),9.66907,R,ugm-3,22.5327,R,ugm-3,37.3584,R,ugm-3,11.2,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
5758,28-08-2019,23:00,12.2,R,ugm-3 (TEOM FDMS),6.41896,R,ugm-3,22.12611,R,ugm-3,31.96838,R,ugm-3,10.9,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
5759,28-08-2019,24:00,10.0,R,ugm-3 (TEOM FDMS),4.4689,R,ugm-3,13.77854,R,ugm-3,20.63076,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
5760,29-08-2019,01:00,6.5,R,ugm-3 (TEOM FDMS),1.24699,R,ugm-3,9.50393,R,ugm-3,11.41596,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
5761,29-08-2019,02:00,3.5,R,ugm-3 (TEOM FDMS),,,,,,,,,,0.5,R,ugm-3 (TEOM FDMS),-0.9,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
5762,29-08-2019,03:00,2.8,R,ugm-3 (TEOM FDMS),0.81326,R,ugm-3,8.67995,R,ugm-3,9.92692,R,ugm-3,0.6,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
5763,29-08-2019,04:00,4.7,R,ugm-3 (TEOM FDMS),0.73193,R,ugm-3,6.8813,R,ugm-3,8.00358,R,ugm-3,3.3,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
5764,29-08-2019,05:00,6.9,R,ugm-3 (TEOM FDMS),2.0738,R,ugm-3,10.03543,R,ugm-3,13.21521,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
5765,29-08-2019,06:00,8.7,R,ugm-3 (TEOM FDMS),12.07683,R,ugm-3,16.04054,R,ugm-3,34.55809,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS)
5766,29-08-2019,07:00,11.5,R,ugm-3 (TEOM FDMS),26.14613,R,ugm-3,30.63912,R,ugm-3,70.72929,R,ugm-3,9.5,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
5767,29-08-2019,08:00,10.1,R,ugm-3 (TEOM FDMS),17.03768,R,ugm-3,27.97763,R,ugm-3,54.10171,R,ugm-3,9.6,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
5768,29-08-2019,09:00,10.9,R,ugm-3 (TEOM FDMS),15.93979,R,ugm-3,28.10996,R,ugm-3,52.55063,R,ugm-3,8.8,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
5769,29-08-2019,10:00,9.0,R,ugm-3 (TEOM FDMS),11.22291,R,ugm-3,22.74762,R,ugm-3,39.95585,R,ugm-3,8.6,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
5770,29-08-2019,11:00,9.6,R,ugm-3 (TEOM FDMS),17.20033,R,ugm-3,25.49468,R,ugm-3,51.86815,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
5771,29-08-2019,12:00,11.9,R,ugm-3 (TEOM FDMS),14.51659,R,ugm-3,27.74839,R,ugm-3,50.00685,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
5772,29-08-2019,13:00,10.2,R,ugm-3 (TEOM FDMS),12.80876,R,ugm-3,25.03131,R,ugm-3,44.67113,R,ugm-3,10.3,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
5773,29-08-2019,14:00,10.2,R,ugm-3 (TEOM FDMS),12.07683,R,ugm-3,21.50034,R,ugm-3,40.01789,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
5774,29-08-2019,15:00,10.4,R,ugm-3 (TEOM FDMS),8.53917,R,ugm-3,22.76778,R,ugm-3,35.86099,R,ugm-3,10.7,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS),-0.6,R,ugm-3 (TEOM FDMS)
5775,29-08-2019,16:00,13.4,R,ugm-3 (TEOM FDMS),8.82381,R,ugm-3,28.22545,R,ugm-3,41.7551,R,ugm-3,12.2,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
5776,29-08-2019,17:00,13.6,R,ugm-3 (TEOM FDMS),10.12502,R,ugm-3,28.27772,R,ugm-3,43.80253,R,ugm-3,13.5,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
