,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.3,unit.3,PM<sub>2.5</sub> particulate matter (Hourly measured),status.4,unit.4,Volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5
116,05-01-2019,21:00,1.64952,R,ugm-3,37.07823,R,ugm-3,39.60746,R,ugm-3,10.3,R,ugm-3 (TEOM FDMS),15.9,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
117,05-01-2019,22:00,1.02113,R,ugm-3,30.04645,R,ugm-3,31.61216,R,ugm-3,9.2,R,ugm-3 (TEOM FDMS),13.9,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
118,05-01-2019,23:00,0.90331,R,ugm-3,24.63041,R,ugm-3,26.01546,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
119,05-01-2019,24:00,0.66766,R,ugm-3,19.45652,R,ugm-3,20.48025,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
120,06-01-2019,01:00,0.83807,R,ugm-3,31.61666,R,ugm-3,32.90168,R,ugm-3,10.3,R,ugm-3 (TEOM FDMS),14.9,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
121,06-01-2019,02:00,2.25232,R,ugm-3,53.8988,R,ugm-3,57.35231,R,ugm-3,16.9,R,ugm-3 (TEOM FDMS),21.9,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
122,06-01-2019,03:00,1.41425,R,ugm-3,44.78411,R,ugm-3,46.95259,R,ugm-3,16.8,R,ugm-3 (TEOM FDMS),20.8,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
123,06-01-2019,04:00,0.86426,R,ugm-3,33.50465,R,ugm-3,34.82984,R,ugm-3,15.7,R,ugm-3 (TEOM FDMS),20.6,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
124,06-01-2019,05:00,0.98212,R,ugm-3,27.53949,R,ugm-3,29.04538,R,ugm-3,12.8,R,ugm-3 (TEOM FDMS),18.5,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
125,06-01-2019,06:00,1.17854,R,ugm-3,27.97675,R,ugm-3,29.78382,R,ugm-3,13.2,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
126,06-01-2019,07:00,1.68924,R,ugm-3,30.08592,R,ugm-3,32.67605,R,ugm-3,12.6,R,ugm-3 (TEOM FDMS),17.7,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS)
127,06-01-2019,08:00,2.39636,R,ugm-3,38.78603,R,ugm-3,42.4604,R,ugm-3,13.2,R,ugm-3 (TEOM FDMS),17.7,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
128,06-01-2019,09:00,4.00703,R,ugm-3,46.65456,R,ugm-3,52.79859,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),17.5,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
129,06-01-2019,10:00,8.52476,R,ugm-3,48.83492,R,ugm-3,61.90603,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),17.1,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
130,06-01-2019,11:00,12.92464,R,ugm-3,47.07302,R,ugm-3,66.89052,R,ugm-3,11.4,R,ugm-3 (TEOM FDMS),17.3,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS)
131,06-01-2019,12:00,13.43534,R,ugm-3,40.0132,R,ugm-3,60.61376,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS)
132,06-01-2019,13:00,5.89269,R,ugm-3,36.87113,R,ugm-3,45.90646,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
133,06-01-2019,14:00,5.77484,R,ugm-3,35.88264,R,ugm-3,44.73726,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),12.2,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
134,06-01-2019,15:00,5.81412,R,ugm-3,39.33,R,ugm-3,48.24486,R,ugm-3,9.8,R,ugm-3 (TEOM FDMS),13.1,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
135,06-01-2019,16:00,4.04632,R,ugm-3,41.30216,R,ugm-3,47.50642,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
136,06-01-2019,17:00,4.71415,R,ugm-3,46.3703,R,ugm-3,53.59856,R,ugm-3,10.5,R,ugm-3 (TEOM FDMS),14.9,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
137,06-01-2019,18:00,5.69627,R,ugm-3,52.00268,R,ugm-3,60.73684,R,ugm-3,13.2,R,ugm-3 (TEOM FDMS),17.7,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
138,06-01-2019,19:00,4.83201,R,ugm-3,48.15877,R,ugm-3,55.56774,R,ugm-3,14.5,R,ugm-3 (TEOM FDMS),18.3,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
139,06-01-2019,20:00,2.90706,R,ugm-3,41.44903,R,ugm-3,45.90646,R,ugm-3,14.2,R,ugm-3 (TEOM FDMS),17.4,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
140,06-01-2019,21:00,6.32482,R,ugm-3,50.30047,R,ugm-3,59.99839,R,ugm-3,15.4,R,ugm-3 (TEOM FDMS),19.4,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
141,06-01-2019,22:00,13.04249,R,ugm-3,62.21498,R,ugm-3,82.21318,R,ugm-3,15.3,R,ugm-3 (TEOM FDMS),19.5,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
142,06-01-2019,23:00,10.17471,R,ugm-3,58.36624,R,ugm-3,73.96725,R,ugm-3,15.1,R,ugm-3 (TEOM FDMS),19.5,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
143,06-01-2019,24:00,4.75344,R,ugm-3,53.81755,R,ugm-3,61.10606,R,ugm-3,15.5,R,ugm-3 (TEOM FDMS),20.2,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
144,07-01-2019,01:00,2.46249,R,ugm-3,48.60095,R,ugm-3,52.37671,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),17.8,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
145,07-01-2019,02:00,1.30984,R,ugm-3,35.75539,R,ugm-3,37.76377,R,ugm-3,12.4,R,ugm-3 (TEOM FDMS),16.4,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
146,07-01-2019,03:00,5.61919,R,ugm-3,37.93199,R,ugm-3,46.54795,R,ugm-3,12.5,R,ugm-3 (TEOM FDMS),15.7,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
147,07-01-2019,04:00,1.10026,R,ugm-3,34.39378,R,ugm-3,36.08082,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),15.7,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
148,07-01-2019,05:00,1.5718,R,ugm-3,34.04019,R,ugm-3,36.45025,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),12.4,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
149,07-01-2019,06:00,3.06501,R,ugm-3,33.41306,R,ugm-3,38.11268,R,ugm-3,8.8,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
150,07-01-2019,07:00,2.55418,R,ugm-3,31.73347,R,ugm-3,35.64982,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS)
151,07-01-2019,08:00,2.82924,R,ugm-3,31.86585,R,ugm-3,36.20396,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
152,07-01-2019,09:00,2.55418,R,ugm-3,29.20905,R,ugm-3,33.1254,R,ugm-3,6.9,R,ugm-3 (TEOM FDMS),10.4,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
153,07-01-2019,10:00,12.02428,R,ugm-3,29.89656,R,ugm-3,48.33352,R,ugm-3,6.5,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
154,07-01-2019,11:00,3.69373,R,ugm-3,23.45961,R,ugm-3,29.12326,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
155,07-01-2019,12:00,4.91188,R,ugm-3,26.1481,R,ugm-3,33.67954,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
156,07-01-2019,13:00,4.16527,R,ugm-3,23.10602,R,ugm-3,29.49268,R,ugm-3,6.8,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
157,07-01-2019,14:00,3.26149,R,ugm-3,21.7211,R,ugm-3,26.72197,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),11.2,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
158,07-01-2019,15:00,2.77685,R,ugm-3,22.01268,R,ugm-3,26.27045,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
159,07-01-2019,16:00,,,,,,,,,,5.4,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
160,07-01-2019,17:00,1.6111,R,ugm-3,20.55738,R,ugm-3,23.02769,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
161,07-01-2019,18:00,1.41462,R,ugm-3,20.36607,R,ugm-3,22.53512,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
162,07-01-2019,19:00,1.33603,R,ugm-3,19.43986,R,ugm-3,21.48841,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
163,07-01-2019,20:00,1.02167,R,ugm-3,19.30615,R,ugm-3,20.87269,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
164,07-01-2019,21:00,0.8252,R,ugm-3,16.15941,R,ugm-3,17.4247,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
165,07-01-2019,22:00,0.7859,R,ugm-3,17.88209,R,ugm-3,19.08712,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
166,07-01-2019,23:00,0.62872,R,ugm-3,16.8301,R,ugm-3,17.79413,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
167,07-01-2019,24:00,0.51084,R,ugm-3,7.71358,R,ugm-3,8.49685,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
168,08-01-2019,01:00,0.41944,R,ugm-3,3.87485,R,ugm-3,4.51798,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
169,08-01-2019,02:00,0.31458,R,ugm-3,3.64544,R,ugm-3,4.12779,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
170,08-01-2019,03:00,0.27526,R,ugm-3,3.39769,R,ugm-3,3.81974,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
171,08-01-2019,04:00,0.39322,R,ugm-3,3.77129,R,ugm-3,4.37422,R,ugm-3,2.4,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
172,08-01-2019,05:00,0.47187,R,ugm-3,4.88288,R,ugm-3,5.6064,R,ugm-3,2.4,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
173,08-01-2019,06:00,0.98306,R,ugm-3,8.65811,R,ugm-3,10.16544,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
174,08-01-2019,07:00,1.7695,R,ugm-3,13.92117,R,ugm-3,16.63437,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
175,08-01-2019,08:00,3.89291,R,ugm-3,23.97282,R,ugm-3,29.94186,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
176,08-01-2019,09:00,6.05563,R,ugm-3,35.68922,R,ugm-3,44.97439,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
177,08-01-2019,10:00,17.73435,R,ugm-3,41.37826,R,ugm-3,68.57055,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
178,08-01-2019,11:00,6.60614,R,ugm-3,25.04932,R,ugm-3,35.1786,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
179,08-01-2019,12:00,5.30851,R,ugm-3,17.42804,R,ugm-3,25.56764,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
180,08-01-2019,13:00,5.03325,R,ugm-3,15.44735,R,ugm-3,23.16489,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
181,08-01-2019,14:00,4.67935,R,ugm-3,16.42125,R,ugm-3,23.59616,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
182,08-01-2019,15:00,5.38715,R,ugm-3,19.71019,R,ugm-3,27.97038,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
183,08-01-2019,16:00,8.33632,R,ugm-3,31.20647,R,ugm-3,43.98865,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
184,08-01-2019,17:00,7.86446,R,ugm-3,44.19013,R,ugm-3,56.2488,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
185,08-01-2019,18:00,6.92072,R,ugm-3,47.54704,R,ugm-3,58.15867,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
186,08-01-2019,19:00,6.25224,R,ugm-3,51.46764,R,ugm-3,61.05428,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),11.3,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
187,08-01-2019,20:00,4.08952,R,ugm-3,47.02107,R,ugm-3,53.29158,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),11.9,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
188,08-01-2019,21:00,2.55595,R,ugm-3,39.88476,R,ugm-3,43.80383,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
189,08-01-2019,22:00,1.96611,R,ugm-3,30.68532,R,ugm-3,33.69999,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
190,08-01-2019,23:00,1.14035,R,ugm-3,24.55843,R,ugm-3,26.30694,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
191,08-01-2019,24:00,1.45492,R,ugm-3,27.15653,R,ugm-3,29.38738,R,ugm-3,6.5,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
192,09-01-2019,01:00,0.94439,R,ugm-3,25.34748,R,ugm-3,26.79553,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
193,09-01-2019,02:00,0.3935,R,ugm-3,13.26703,R,ugm-3,13.87038,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
194,09-01-2019,03:00,0.55089,R,ugm-3,14.44355,R,ugm-3,15.28825,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
195,09-01-2019,04:00,0.55089,R,ugm-3,11.60783,R,ugm-3,12.45252,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
196,09-01-2019,05:00,0.98374,R,ugm-3,21.42399,R,ugm-3,22.93237,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
197,09-01-2019,06:00,1.96748,R,ugm-3,26.81998,R,ugm-3,29.83674,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
198,09-01-2019,07:00,2.40032,R,ugm-3,20.11497,R,ugm-3,23.79542,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
199,09-01-2019,08:00,4.48585,R,ugm-3,28.13681,R,ugm-3,35.01501,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
200,09-01-2019,09:00,7.55511,R,ugm-3,36.12978,R,ugm-3,47.71412,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
201,09-01-2019,10:00,10.74242,R,ugm-3,36.79079,R,ugm-3,53.26227,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
202,09-01-2019,11:00,9.95543,R,ugm-3,34.23707,R,ugm-3,49.50186,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
203,09-01-2019,12:00,7.35836,R,ugm-3,25.08856,R,ugm-3,36.37123,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
204,09-01-2019,13:00,9.36519,R,ugm-3,27.37469,R,ugm-3,41.73445,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
205,09-01-2019,14:00,5.03674,R,ugm-3,18.60001,R,ugm-3,26.32291,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
206,09-01-2019,15:00,5.39089,R,ugm-3,21.9407,R,ugm-3,30.20661,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
207,09-01-2019,16:00,5.23349,R,ugm-3,25.38764,R,ugm-3,33.41222,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
208,09-01-2019,17:00,4.6039,R,ugm-3,32.14774,R,ugm-3,39.20695,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
209,09-01-2019,18:00,5.31219,R,ugm-3,37.90443,R,ugm-3,46.04967,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
210,09-01-2019,19:00,4.17105,R,ugm-3,40.88708,R,ugm-3,47.2826,R,ugm-3,6.5,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
211,09-01-2019,20:00,4.17105,R,ugm-3,38.17465,R,ugm-3,44.57017,R,ugm-3,6.8,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
212,09-01-2019,21:00,3.30536,R,ugm-3,36.543,R,ugm-3,41.61115,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
213,09-01-2019,22:00,4.24975,R,ugm-3,39.96501,R,ugm-3,46.4812,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
214,09-01-2019,23:00,3.85626,R,ugm-3,37.48605,R,ugm-3,43.39889,R,ugm-3,9.8,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
215,09-01-2019,24:00,2.95122,R,ugm-3,33.38725,R,ugm-3,37.91238,R,ugm-3,10.3,R,ugm-3 (TEOM FDMS),15.5,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
216,10-01-2019,01:00,3.46516,R,ugm-3,31.53247,R,ugm-3,36.84564,R,ugm-3,10.4,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
217,10-01-2019,02:00,1.6932,R,ugm-3,28.55398,R,ugm-3,31.15019,R,ugm-3,10.7,R,ugm-3 (TEOM FDMS),15.6,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
218,10-01-2019,03:00,0.78754,R,ugm-3,23.0341,R,ugm-3,24.24163,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS)
219,10-01-2019,04:00,0.78754,R,ugm-3,20.56675,R,ugm-3,21.77429,R,ugm-3,10.4,R,ugm-3 (TEOM FDMS),15.8,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS)
220,10-01-2019,05:00,2.24448,R,ugm-3,29.18911,R,ugm-3,32.6306,R,ugm-3,10.7,R,ugm-3 (TEOM FDMS),15.8,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS)
221,10-01-2019,06:00,18.86149,R,ugm-3,43.74267,R,ugm-3,72.66321,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),15.9,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
222,10-01-2019,07:00,51.34734,R,ugm-3,56.54052,R,ugm-3,135.27201,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),20.7,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS)
223,10-01-2019,08:00,39.25867,R,ugm-3,61.01238,R,ugm-3,121.20816,R,ugm-3,18.7,R,ugm-3 (TEOM FDMS),23.5,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
224,10-01-2019,09:00,49.69352,R,ugm-3,63.7643,R,ugm-3,139.95996,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),23.6,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
225,10-01-2019,10:00,82.92753,R,ugm-3,70.54198,R,ugm-3,197.69575,R,ugm-3,21.2,R,ugm-3 (TEOM FDMS),26.9,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
226,10-01-2019,11:00,68.555,R,ugm-3,67.47435,R,ugm-3,172.59055,R,ugm-3,21.6,R,ugm-3 (TEOM FDMS),27.6,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
227,10-01-2019,12:00,109.19185,R,ugm-3,71.59856,R,ugm-3,239.02373,R,ugm-3,26.3,R,ugm-3 (TEOM FDMS),32.9,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS)
228,10-01-2019,13:00,104.42726,R,ugm-3,71.9956,R,ugm-3,232.11517,R,ugm-3,26.4,R,ugm-3 (TEOM FDMS),33.9,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS)
229,10-01-2019,14:00,100.41083,R,ugm-3,77.29048,R,ugm-3,231.2516,R,ugm-3,27.4,R,ugm-3 (TEOM FDMS),35.5,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS)
230,10-01-2019,15:00,95.60686,R,ugm-3,75.34225,R,ugm-3,221.93739,R,ugm-3,25.8,R,ugm-3 (TEOM FDMS),33.8,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
231,10-01-2019,16:00,29.33571,R,ugm-3,68.27019,R,ugm-3,113.25098,R,ugm-3,13.3,R,ugm-3 (TEOM FDMS),20.7,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS)
